%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference
0.060799998	3.23387E-07	6.0917E-07	-1.50412E-06	2.1509E-06	6.41151E-08	1.25811E-07	-3.13318E-07	4.41548E-07	0.000194812	0.000399629	-0.001004076	0.001393699	0	0	0	0	-0.003042187	0.002590858	-0.010814763	0.004730388
0.061599998	3.1007E-07	6.08983E-07	-1.51688E-06	2.13702E-06	5.91078E-08	1.23771E-07	-3.12206E-07	4.30422E-07	0.000139534	0.000353289	-0.000920332	0.0011994	0	0	0	0	-0.003071278	0.002692083	-0.011147527	0.00500497
0.062399998	2.6883E-07	6.27036E-07	-1.61228E-06	2.14994E-06	3.91108E-08	1.3164E-07	-3.5581E-07	4.34032E-07	8.42562E-05	0.00028832	-0.000780704	0.000949216	0	0	0	0	-0.00310647	0.002559345	-0.010784505	0.004571564
0.063199998	3.20363E-07	5.82244E-07	-1.42637E-06	2.06709E-06	2.30837E-08	1.27047E-07	-3.58057E-07	4.04224E-07	0.000121104	0.000335005	-0.000883912	0.001126121	0	0	0	0	-0.003057819	0.002599703	-0.010856927	0.004741288
0.063999998	2.48872E-07	5.91662E-07	-1.52611E-06	2.02386E-06	1.59954E-08	1.03802E-07	-2.95411E-07	3.27402E-07	0.00010268	0.000313433	-0.000837617	0.001042978	0	0	0	0	-0.003068517	0.002624753	-0.010942777	0.004805743
0.064799998	2.77375E-07	6.06015E-07	-1.54067E-06	2.09542E-06	2.0724E-08	9.88142E-08	-2.75719E-07	3.17166E-07	8.42534E-05	0.000288806	-0.000782164	0.00095067	0	0	0	0	-0.003079696	0.002630733	-0.010971895	0.004812502
0.065599998	3.00167E-07	5.98654E-07	-1.4958E-06	2.09613E-06	3.15469E-08	1.08737E-07	-2.94664E-07	3.57758E-07	6.58266E-05	0.000261652	-0.00071913	0.000850783	0	0	0	0	-0.003086118	0.002625256	-0.010961885	0.00478965
0.066399998	2.49776E-07	5.39827E-07	-1.36971E-06	1.86926E-06	3.04638E-08	1.02393E-07	-2.76716E-07	3.37643E-07	0.000102677	0.000312969	-0.00083623	0.001041584	0	0	0	0	-0.003035142	0.002571642	-0.010750066	0.004679783
0.067199998	2.32192E-07	5.68463E-07	-1.4732E-06	1.93758E-06	1.39329E-08	8.7416E-08	-2.48315E-07	2.76181E-07	6.58322E-05	0.000260836	-0.000716677	0.000848341	0	0	0	0	-0.003063384	0.002618155	-0.010917848	0.004791081
0.067999998	3.12018E-07	6.89297E-07	-1.75587E-06	2.37991E-06	2.54662E-09	1.0225E-07	-3.04204E-07	3.09297E-07	0.000121104	0.000333507	-0.000879417	0.001121625	0	0	0	0	-0.003005755	0.002558986	-0.010682715	0.004671204
0.068799998	2.39645E-07	6.06023E-07	-1.57842E-06	2.05771E-06	-5.14511E-10	1.07201E-07	-3.22119E-07	3.2109E-07	6.5835E-05	0.000259189	-0.000711731	0.000843401	0	0	0	0	-0.00306112	0.002688528	-0.011126705	0.005004465
0.069599998	2.73728E-07	6.1114E-07	-1.55969E-06	2.10715E-06	3.02452E-09	1.00959E-07	-2.99851E-07	3.059E-07	4.74054E-05	0.000227333	-0.000634594	0.000729405	0	0	0	0	-0.003079325	0.002615856	-0.010926893	0.004768244
0.070399998	2.86021E-07	6.04493E-07	-1.52746E-06	2.0995E-06	1.6384E-08	1.08303E-07	-3.08524E-07	3.41292E-07	0.000102689	0.000310676	-0.00082934	0.001034718	0	0	0	0	-0.003019442	0.002625205	-0.010895058	0.004856174
0.071199998	2.9793E-07	5.83958E-07	-1.45394E-06	2.0498E-06	2.9563E-08	9.96711E-08	-2.6945E-07	3.28576E-07	4.7411E-05	0.000226072	-0.000630806	0.000725628	0	0	0	0	-0.003064058	0.002633945	-0.010965892	0.004837776
0.071999998	2.54865E-07	6.00918E-07	-1.54789E-06	2.05762E-06	2.76551E-08	9.88727E-08	-2.68963E-07	3.24273E-07	0.000121116	0.000332005	-0.000874901	0.001117132	0	0	0	0	-0.002977561	0.002685556	-0.011034228	0.005079105
0.072799998	2.87926E-07	5.8126E-07	-1.45585E-06	2.03171E-06	1.63381E-08	1.09548E-07	-3.12304E-07	3.44981E-07	1.05545E-05	0.000134315	-0.000392391	0.0004135	0	0	0	0	-0.003079648	0.002619906	-0.010939368	0.004780071
0.073599998	2.14151E-07	5.64679E-07	-1.47989E-06	1.90819E-06	7.22162E-09	1.14035E-07	-3.34883E-07	3.49326E-07	2.89842E-05	0.000186488	-0.000530481	0.00058845	0	0	0	0	-0.003056647	0.002645762	-0.010993934	0.00488064
0.074399998	2.13631E-07	4.67897E-07	-1.19006E-06	1.61732E-06	-1.73055E-09	1.12412E-07	-3.38966E-07	3.35505E-07	1.05545E-05	0.000134315	-0.000392391	0.0004135	0	0	0	0	-0.00307479	0.002592378	-0.010851924	0.004702344
0.075199998	2.61703E-07	5.70678E-07	-1.45033E-06	1.97374E-06	2.65692E-09	8.73035E-08	-2.59254E-07	2.64567E-07	2.89814E-05	0.000187253	-0.000532777	0.00059074	0	0	0	0	-0.003056892	0.002664601	-0.011050694	0.00493691
0.075999998	2.98969E-07	6.4587E-07	-1.63864E-06	2.23658E-06	1.7504E-08	9.43495E-08	-2.65545E-07	3.00553E-07	1.05573E-05	0.000133248	-0.000389186	0.000410301	0	0	0	0	-0.00307044	0.002628086	-0.010954697	0.004813816
0.076799998	3.3045E-07	6.13963E-07	-1.51144E-06	2.17234E-06	3.19456E-08	1.02558E-07	-2.75729E-07	3.3962E-07	2.89842E-05	0.000186488	-0.000530481	0.00058845	0	0	0	0	-0.00304025	0.002600016	-0.010840297	0.004759797
0.077599998	2.35149E-07	5.36556E-07	-1.37452E-06	1.84482E-06	2.29174E-08	8.44418E-08	-2.30408E-07	2.76243E-07	4.74054E-05	0.00022796	-0.000636474	0.000731285	0	0	0	0	-0.003008536	0.002621452	-0.010872892	0.00485582
0.078399998	2.36899E-07	5.82359E-07	-1.51018E-06	1.98398E-06	-1.15451E-08	7.47695E-08	-2.35854E-07	2.12763E-07	1.05573E-05	0.000133248	-0.000389186	0.000410301	0	0	0	0	-0.00304422	0.002625178	-0.010919754	0.004831314
0.079199998	2.37344E-07	6.09472E-07	-1.59107E-06	2.06576E-06	-3.25184E-08	9.54033E-08	-3.18728E-07	2.53692E-07	4.7411E-05	0.000226072	-0.000630806	0.000725628	0	0	0	0	-0.003019315	0.002683931	-0.01107111	0.005032479
0.079999998	2.74158E-07	5.72972E-07	-1.44476E-06	1.99308E-06	-1.48188E-08	7.50052E-08	-2.39835E-07	2.10197E-07	-7.8695E-06	6.31149E-06	-2.6804E-05	1.1065E-05	0	0	0	0	-0.003085595	0.002629173	-0.010973114	0.004801925
0.080799998	2.52129E-07	5.93032E-07	-1.52697E-06	2.03122E-06	2.26659E-08	7.33611E-08	-1.97417E-07	2.42749E-07	2.89842E-05	0.000186878	-0.000531651	0.000589619	0	0	0	0	-0.003045159	0.00266146	-0.011029539	0.004939221
0.081599998	2.27372E-07	5.77724E-07	-1.5058E-06	1.96054E-06	3.44937E-08	1.0593E-07	-2.83296E-07	3.52284E-07	4.74082E-05	0.000226704	-0.000632703	0.000727519	0	0	0	0	-0.003012301	0.002693697	-0.011093392	0.005068791
0.082399998	2.7646E-07	6.45101E-07	-1.65884E-06	2.21176E-06	2.2956E-08	8.54967E-08	-2.33534E-07	2.79446E-07	6.58322E-05	0.000260009	-0.000714194	0.000845859	0	0	0	0	-0.00298141	0.002663434	-0.010971713	0.005008892
0.083199998	2.39086E-07	6.24868E-07	-1.63552E-06	2.11369E-06	1.04931E-09	6.56024E-08	-1.95758E-07	1.97857E-07	8.4259E-05	0.00028682	-0.000776202	0.00094472	0	0	0	0	-0.002958963	0.002716187	-0.011107524	0.005189598
0.083999998	6.9197E-06	5.7117E-06	-1.02154E-05	2.40548E-05	1.75047E-07	2.19292E-07	-4.8283E-07	8.32924E-07	0.000255469	0.000267441	-0.000546854	0.001057793	0.000216286	0.000184278	-0.000336548	0.00076912	-0.002985237	0.00268114	-0.011028658	0.005058184
0.084799998	3.3155E-05	9.8634E-06	3.5648E-06	6.27452E-05	2.20508E-06	1.10938E-06	-1.12307E-06	5.53323E-06	0.001671764	0.000768962	-0.000635122	0.003978649	0.001689263	0.000775107	-0.000636059	0.004014585	-0.002604476	0.002693145	-0.010683911	0.00547496
0.085599998	6.81799E-05	1.1762E-05	3.28941E-05	0.000103466	8.09166E-06	2.51874E-06	5.35442E-07	1.56479E-05	0.00460525	0.001151911	0.001149517	0.008060982	0.005840086	0.001825763	0.000362796	0.011317375	-0.00161839	0.002779421	-0.009956652	0.006719872
0.086399998	0.000105593	1.13913E-05	7.14189E-05	0.000139767	1.88944E-05	4.09299E-06	6.61541E-06	3.11733E-05	0.008157224	0.001397505	0.003964708	0.01234974	0.014089188	0.003313636	0.004148279	0.024030098	-0.000390495	0.002955304	-0.009256408	0.008475418
0.087199998	0.000138963	9.71956E-06	0.000109804	0.000168122	3.4514E-05	5.51203E-06	1.79779E-05	5.105E-05	0.011613189	0.00157455	0.006889539	0.016336839	0.027863485	0.005245525	0.012126908	0.043600061	0.001041034	0.00320254	-0.008566586	0.010648655
0.087999998	0.000165854	8.10278E-06	0.000141546	0.000190163	5.43115E-05	6.73232E-06	3.41146E-05	7.45085E-05	0.01403756	0.001714531	0.008893968	0.019181152	0.048586647	0.007613314	0.025746707	0.071426588	0.002184949	0.003243834	-0.007546554	0.011916452
0.088799998	0.000187672	7.20425E-06	0.000166059	0.000209285	7.75421E-05	7.70223E-06	5.44354E-05	0.000100649	0.015710853	0.001826394	0.010231672	0.021190034	0.077673354	0.010438993	0.046356375	0.108990333	0.003457455	0.003310136	-0.006472953	0.013387862
0.089599998	0.000207657	7.3621E-06	0.00018557	0.000229743	0.00010359	8.51437E-06	7.80469E-05	0.000129133	0.01689518	0.001779229	0.011557493	0.022232866	0.116559514	0.013705598	0.07544272	0.157676309	0.004956309	0.00345549	-0.005410162	0.01532278
0.090399998	0.000228805	8.30112E-06	0.000203902	0.000253709	0.000132329	9.31674E-06	0.000104379	0.000160279	0.017484104	0.001975691	0.011557032	0.023411177	0.166656566	0.017413139	0.114417148	0.218895984	0.0062669	0.003651546	-0.004687739	0.017221539
0.091199998	0.000253021	9.66087E-06	0.000224039	0.000282004	0.000163941	1.02241E-05	0.000133269	0.000194614	0.018145064	0.002129169	0.011757557	0.024532572	0.229393221	0.021565179	0.164697684	0.294088759	0.007804764	0.003865548	-0.00379188	0.019401408
0.091999998	0.000278823	1.057E-05	0.000247113	0.000310533	0.000198711	1.12341E-05	0.000165009	0.000232413	0.018716372	0.001916563	0.012966683	0.024466062	0.306189555	0.026166534	0.227689952	0.384689158	0.009261454	0.003862281	-0.002325389	0.020848297
0.092799998	0.000305531	1.08808E-05	0.000272888	0.000338173	0.000236768	1.22666E-05	0.000199968	0.000273568	0.019883921	0.001957482	0.014011475	0.025756366	0.398479678	0.031204092	0.304867401	0.492091954	0.011272177	0.003817698	-0.000180915	0.02272527
0.093599998	0.000333004	1.03932E-05	0.000301824	0.000364183	0.000278249	1.3392E-05	0.000238073	0.000318425	0.021080613	0.00173236	0.015883531	0.026277694	0.507660992	0.036695686	0.397573934	0.61774805	0.01325399	0.003791516	0.001879441	0.024628538
0.094399998	0.000358599	8.86254E-06	0.000332011	0.000385186	0.000323211	1.45373E-05	0.000279599	0.000366823	0.022384303	0.001661121	0.017400939	0.027367667	0.635184882	0.042631816	0.507289434	0.76308033	0.015327751	0.003743329	0.004097764	0.026557737
0.095199998	0.000378573	7.55143E-06	0.000355919	0.000401228	0.000371544	1.56179E-05	0.00032469	0.000418398	0.023706983	0.00169738	0.018614842	0.028799123	0.782457748	0.049000594	0.635455967	0.929459528	0.017415431	0.003696873	0.006324814	0.028506049
0.095999998	0.000397091	6.93837E-06	0.000376276	0.000417906	0.00042322	1.67435E-05	0.000372989	0.00047345	0.025200204	0.001500628	0.020698321	0.029702087	0.950902903	0.055822253	0.783436145	1.118369661	0.019646939	0.003622305	0.008780025	0.030513853
0.096799998	0.000415079	7.10244E-06	0.000393771	0.000436386	0.000478181	1.78527E-05	0.000424623	0.000531739	0.02692338	0.001729206	0.021735763	0.032110997	1.141952659	0.063093172	0.952673144	1.331232173	0.022048742	0.003919216	0.010291093	0.033806391
0.097599998	0.000434983	8.78495E-06	0.000408628	0.000461338	0.000536384	1.88238E-05	0.000479912	0.000592855	0.028917428	0.001767047	0.023616287	0.034218569	1.357023851	0.070796756	1.144633583	1.569414119	0.02459747	0.004071418	0.012383216	0.036811725
0.098399998	0.00045475	7.16551E-06	0.000433254	0.000476247	0.000598034	1.97679E-05	0.000538731	0.000657338	0.031223391	0.001644094	0.02629111	0.036155673	1.597529357	0.078957875	1.360655733	1.834402982	0.027336208	0.004072172	0.015119692	0.039552724
0.099199997	0.000475356	1.01688E-05	0.00044485	0.000505863	0.000663111	2.06186E-05	0.000601255	0.000724966	0.033937349	0.002002837	0.027928838	0.03994586	1.864915524	0.087555295	1.60224964	2.127581408	0.030361476	0.003819109	0.018904148	0.041818804
0.099999997	0.000489191	6.80671E-06	0.000468771	0.000509611	0.000731233	2.14159E-05	0.000666985	0.00079548	0.036411364	0.002175397	0.029885173	0.042937556	2.160373904	0.096426501	1.8710944	2.449653407	0.033197066	0.004029731	0.021107874	0.045286257
0.100799997	0.000490642	6.71687E-06	0.000470491	0.000510792	0.000800946	2.16106E-05	0.000736114	0.000865778	0.038200886	0.002182	0.031654884	0.044746887	2.484280928	0.1053161	2.168332629	2.800229227	0.036022731	0.004088672	0.023756716	0.048288745
0.101599997	0.000488299	8.18312E-06	0.00046375	0.000512848	0.000870594	2.17101E-05	0.000805463	0.000935724	0.039314282	0.00241964	0.032055362	0.046573202	2.836645594	0.114205868	2.49402799	3.179263198	0.039005448	0.003787693	0.02764237	0.050368526
0.102399997	0.000485013	6.07507E-06	0.000466788	0.000503239	0.000939656	2.15862E-05	0.000874898	0.001004415	0.039493502	0.002495119	0.032008145	0.046978859	3.217467902	0.123095769	2.848180594	3.586755209	0.041665109	0.003973655	0.029744143	0.053586074
0.103199997	0.000482657	6.70453E-06	0.000462543	0.00050277	0.001008356	2.1384E-05	0.000944204	0.001072508	0.039512601	0.002528962	0.031925716	0.047099486	3.626741013	0.131977519	3.230808455	4.022673572	0.044549074	0.004020234	0.032488373	0.056609775
0.103999997	0.000480896	6.57772E-06	0.000461163	0.000500629	0.001076613	2.12059E-05	0.001012995	0.00114023	0.039136855	0.002638687	0.031220794	0.047052917	4.06443218	0.140834601	3.641928379	4.486935982	0.047317271	0.004019025	0.035260196	0.059374346
0.104799997	0.000466474	7.42696E-06	0.000444194	0.000488755	0.001143801	2.07499E-05	0.001081552	0.001206051	0.038095555	0.002741065	0.02987236	0.046318749	4.529950844	0.149349853	4.081901284	4.978000403	0.050053017	0.004248874	0.037306394	0.062799641
0.105599997	0.000446106	8.16485E-06	0.000421612	0.000470601	0.001208083	1.96728E-05	0.001149064	0.001267101	0.035867272	0.002732672	0.027669255	0.044065289	5.021960061	0.157416093	4.549711782	5.494208339	0.052641186	0.003766632	0.041341291	0.063941081
0.106399997	0.000423116	7.66673E-06	0.000400116	0.000446116	0.001268427	1.82742E-05	0.001213604	0.00132325	0.032392469	0.002755988	0.024124505	0.040660433	5.539018883	0.165037858	5.043905307	6.034132458	0.054858439	0.004031819	0.042762981	0.066953898
0.107199997	0.000401231	7.7591E-06	0.000377953	0.000424508	0.001324466	1.69769E-05	0.001273536	0.001375397	0.028053994	0.002597006	0.020262976	0.035845011	6.079731347	0.172222471	5.563063935	6.59639876	0.056778209	0.003931883	0.044982561	0.068573858
0.107999997	0.00037977	7.0706E-06	0.000358558	0.000400982	0.001376096	1.56508E-05	0.001329143	0.001423048	0.023382056	0.002661012	0.015399021	0.03136509	6.642663704	0.178954318	6.10580075	7.179526657	0.058473995	0.003776786	0.047143637	0.069804353
0.108799997	0.000359292	8.2652E-06	0.000334496	0.000384088	0.001423579	1.4304E-05	0.001380667	0.001466491	0.019146398	0.002462538	0.011758782	0.026534013	7.226397316	0.185253532	6.670636722	7.782157911	0.060357137	0.003595236	0.049571427	0.071142846
0.109599997	0.000332972	9.37373E-06	0.000304851	0.000361093	0.001466986	1.32108E-05	0.001427354	0.001506618	0.015177107	0.00227873	0.008340916	0.022013299	7.829502034	0.191091714	7.256226891	8.402777176	0.061950579	0.003841792	0.050425202	0.073475956
0.110399997	0.000308369	9.2664E-06	0.00028057	0.000336168	0.001506766	1.21339E-05	0.001470365	0.001543168	0.011488509	0.002047262	0.005346724	0.017630295	8.450557421	0.196492698	7.861079327	9.040035515	0.063120474	0.003986834	0.051159974	0.075080975
0.111199997	0.000284813	8.19842E-06	0.000260217	0.000309408	0.001543079	1.1082E-05	0.001509833	0.001576325	0.008665929	0.002021315	0.002601985	0.014729873	9.088136565	0.201449095	8.48378928	9.69248385	0.06437799	0.003854759	0.052813712	0.075942268
0.111999997	0.000262476	8.55097E-06	0.000236823	0.000288129	0.001575934	1.00431E-05	0.001545804	0.001606063	0.006797481	0.001914513	0.001053942	0.01254102	9.740815792	0.205969115	9.122908446	10.35872314	0.065858744	0.003964699	0.053964647	0.07775284
0.112799997	0.000241359	8.16895E-06	0.000216853	0.000265866	0.001605661	8.97177E-06	0.001578745	0.001632576	0.004994603	0.001849836	-0.000554904	0.010544109	10.40718726	0.210039996	9.777067276	11.03730725	0.066689281	0.004090381	0.054418137	0.078960425
0.113599997	0.000219028	8.3769E-06	0.000193897	0.000244158	0.001632249	7.98708E-06	0.001608287	0.00165621	0.00399014	0.001912573	-0.00174758	0.00972786	11.08582047	0.213661738	10.44483525	11.72680568	0.067703257	0.003896271	0.056014444	0.07939207
0.114399997	0.000197585	8.67906E-06	0.000171548	0.000223622	0.001655786	6.99879E-06	0.00163479	0.001676783	0.003706358	0.001648636	-0.001239551	0.008652267	11.77528489	0.216834343	11.12478186	12.42578792	0.068958351	0.003999627	0.056959471	0.080957231
0.115199997	0.000176482	8.42758E-06	0.000151199	0.000201765	0.00167629	5.95911E-06	0.001658413	0.001694168	0.002886109	0.001734224	-0.002316563	0.00808878	12.4741637	0.219574245	11.81544097	13.13288644	0.069321979	0.004089259	0.057054201	0.081589757
0.115999997	0.000153318	8.66436E-06	0.000127325	0.000179311	0.001693462	4.89433E-06	0.001678779	0.001708145	0.002741325	0.001569603	-0.001967483	0.007450133	13.18102315	0.221865816	12.5154257	13.8466206	0.070090794	0.00375828	0.058815955	0.081365634
0.116799997	0.000128614	1.10364E-05	9.5505E-05	0.000161723	0.001707301	3.79721E-06	0.00169591	0.001718693	0.002555009	0.001608244	-0.002269722	0.007379741	13.89437981	0.223634327	13.22347683	14.5652828	0.070670556	0.003954477	0.058807125	0.082533987
0.117599997	8.91911E-05	1.39456E-05	4.73544E-05	0.000131028	0.001716631	2.23158E-06	0.001709936	0.001723325	0.001469751	0.001973968	-0.004452154	0.007391655	14.61203557	0.224590106	13.93826525	15.28580589	0.07073498	0.003935685	0.058927926	0.082542034
0.118399997	4.31486E-05	1.67061E-05	-6.96959E-06	9.32667E-05	0.001719569	5.95352E-07	0.001717783	0.001721355	-0.000660253	0.002101971	-0.006966166	0.00564566	15.33123628	0.224659576	14.65725755	16.00521501	0.07056473	0.003678632	0.059528832	0.081600627
0.119199997	-6.88636E-06	1.65647E-05	-5.65804E-05	4.28076E-05	0.001715221	2.52972E-06	0.001707631	0.00172281	-0.003953815	0.002295297	-0.010839706	0.002932077	16.04913136	0.223843529	15.37760077	16.72066194	0.069906329	0.00356367	0.059215319	0.08059734
0.119999997	-6.08662E-05	1.66526E-05	-0.000110824	-1.09085E-05	0.001702935	5.0003E-06	0.001687934	0.001717936	-0.007741712	0.002342249	-0.014768458	-0.000714966	16.76289936	0.222166559	16.09639968	17.42939904	0.068983616	0.003586016	0.058225566	0.079741665
0.120799997	-0.000101339	1.17216E-05	-0.000136504	-6.61746E-05	0.001683422	6.96644E-06	0.001662522	0.001704321	-0.011280185	0.002241612	-0.018005021	-0.004555348	17.47028891	0.219945264	16.81045312	18.1301247	0.067573122	0.003719964	0.05641323	0.078733014
0.121599997	-0.000134966	1.02294E-05	-0.000165654	-0.000104278	0.001658839	8.25655E-06	0.00163407	0.001683609	-0.01282097	0.001736441	-0.018030292	-0.007611647	18.16981586	0.217278562	17.51798017	18.82165154	0.066407278	0.003501498	0.055902784	0.076911772
0.122399997	-0.000160665	9.06724E-06	-0.000187867	-0.000133464	0.001630644	9.19892E-06	0.001603047	0.001658241	-0.012534216	0.001866526	-0.018133795	-0.006934637	18.86003062	0.214171693	18.21751555	19.5025457	0.065053935	0.003599544	0.054255303	0.075852566
0.123199997	-0.00018004	7.29957E-06	-0.000201939	-0.000158141	0.001600098	9.8576E-06	0.001570525	0.00162967	-0.010700386	0.001942396	-0.016527575	-0.004873197	19.53953401	0.210611232	18.90770031	20.17136771	0.063468713	0.003869085	0.051861457	0.075075968
0.123999997	-0.000199313	7.29207E-06	-0.000221189	-0.000177436	0.001567731	1.03773E-05	0.001536599	0.001598863	-0.007305135	0.001999201	-0.013302737	-0.001307533	20.20687463	0.206606134	19.58705623	20.82669303	0.062279414	0.003454955	0.051914549	0.07264428
0.124799997	-0.000214567	6.72509E-06	-0.000234742	-0.000194392	0.001534019	1.08515E-05	0.001501464	0.001566573	-0.003808258	0.002005782	-0.009825603	0.002209087	20.86064609	0.202168313	20.25414115	21.46715102	0.060803761	0.003581021	0.050060699	0.071546823
0.125599997	-0.000236638	8.74643E-06	-0.000262877	-0.000210398	0.001498603	1.14199E-05	0.001464343	0.001532863	-0.000987688	0.001673821	-0.006009152	0.004033777	21.4994355	0.197273206	20.90761588	22.09125511	0.059065262	0.004020983	0.047002312	0.071128212
0.126399997	-0.000259584	1.0231E-05	-0.000290277	-0.000228891	0.001460902	1.22644E-05	0.001424109	0.001497696	0.000839105	0.001483313	-0.003610835	0.005289046	22.12180336	0.191949842	21.54595383	22.69765288	0.057323918	0.003591739	0.046548702	0.068099134
0.127199997	-0.000288345	1.01376E-05	-0.000318758	-0.000257933	0.001420365	1.325E-05	0.001380616	0.001460115	0.001575947	0.001314418	-0.002367308	0.005519202	22.72632995	0.186165477	22.16783352	23.28482638	0.05581966	0.003884044	0.044167529	0.067471791
0.127999997	-0.000321075	1.25187E-05	-0.000358631	-0.000283519	0.001376152	1.44117E-05	0.001332917	0.001419387	0.000260435	0.00167721	-0.004771196	0.005292066	23.31159484	0.179943962	22.77176295	23.85142672	0.053628177	0.004016579	0.041578441	0.065677913
0.128799997	-0.000353886	1.16115E-05	-0.00038872	-0.000319051	0.001328047	1.57584E-05	0.001280771	0.001375322	-0.002153206	0.001549062	-0.006800392	0.00249398	23.87618155	0.173273401	23.35636135	24.39600175	0.051468285	0.003618127	0.040613904	0.062322665
0.129599997	-0.000381092	8.3846E-06	-0.000406246	-0.000355938	0.001275926	1.69339E-05	0.001225125	0.001326728	-0.005853448	0.001657889	-0.010827116	-0.00087978	24.41865597	0.166166425	23.9201567	24.91715525	0.048928323	0.003988935	0.036961519	0.060895126
0.130399997	-0.000406266	9.76504E-06	-0.000435561	-0.000376971	0.001219644	1.81564E-05	0.001165175	0.001274113	-0.010015302	0.001867932	-0.015619099	-0.004411506	24.93759299	0.158606693	24.46177291	25.41341307	0.046516522	0.00380797	0.035092612	0.057940432
0.131199997	-0.000429191	8.9475E-06	-0.000456033	-0.000402348	0.001159525	1.94783E-05	0.00110109	0.00121796	-0.015066755	0.002054977	-0.021231687	-0.008901824	25.43158441	0.150609901	24.97975471	25.88341411	0.043521034	0.004045412	0.031384799	0.055657269
0.131999997	-0.000453036	7.32087E-06	-0.000474998	-0.000431073	0.001095796	2.06021E-05	0.00103399	0.001157602	-0.020164195	0.002539016	-0.027781244	-0.012547147	25.89920332	0.142168584	25.47269757	26.32570907	0.040660332	0.003839983	0.029140382	0.052180282
0.132799997	-0.000472547	8.69732E-06	-0.000498639	-0.000446455	0.001028644	2.1508E-05	0.00096412	0.001093168	-0.025648376	0.002480362	-0.033089463	-0.01820729	26.33910845	0.133355547	25.93904181	26.73917509	0.037478844	0.003844247	0.025946104	0.049011584
0.133599997	-0.000482701	7.33437E-06	-0.000504704	-0.000460697	0.000959124	2.19637E-05	0.000893233	0.001025015	-0.030281095	0.002820002	-0.038741102	-0.021821087	26.75061784	0.124465521	26.37722127	27.1240144	0.034643001	0.003793236	0.023263294	0.046022709
0.134399997	-0.000484462	8.33311E-06	-0.000509461	-0.000459463	0.000889058	2.20952E-05	0.000822773	0.000955344	-0.034477197	0.002536185	-0.042085752	-0.026868642	27.13366958	0.115575598	26.78694279	27.48039638	0.031274023	0.003811801	0.019838619	0.042709426
0.135199997	-0.000483348	8.36661E-06	-0.000508448	-0.000458248	0.000819361	2.19764E-05	0.000753431	0.00088529	-0.037573349	0.002786735	-0.045933553	-0.029213145	27.48828096	0.106689575	27.16821224	27.80834969	0.028136991	0.004039178	0.016019456	0.040254526
0.135999997	-0.000481699	8.95052E-06	-0.000508551	-0.000454848	0.000750091	2.14095E-05	0.000685863	0.00081432	-0.039846024	0.003394182	-0.05002857	-0.029663478	27.81441922	0.097796169	27.52103072	28.10780773	0.025182248	0.003736295	0.013973363	0.036391133
0.136799997	-0.000479773	9.40725E-06	-0.000507995	-0.000451551	0.00068112	2.13258E-05	0.000617143	0.000745097	-0.041653651	0.00325726	-0.05142543	-0.031881873	28.11212216	0.088918663	27.84536617	28.37887815	0.022179271	0.003757857	0.0109057	0.033452842
0.137599997	-0.000469218	7.36391E-06	-0.00049131	-0.000447126	0.000612776	2.09801E-05	0.000549835	0.000675716	-0.04281365	0.002901999	-0.051519646	-0.034107654	28.38170789	0.080266755	28.14090763	28.62250816	0.019119182	0.003870218	0.007508529	0.030729834
0.138399997	-0.000448079	9.99361E-06	-0.00047806	-0.000418098	0.000546737	2.03209E-05	0.000485774	0.0006077	-0.04240583	0.002890843	-0.05107836	-0.033733299	28.6243248	0.072044448	28.40819146	28.84045814	0.016447585	0.003714985	0.005302632	0.027592539
0.139199996	-0.000422819	1.127E-05	-0.000456629	-0.000389009	0.000484556	1.89306E-05	0.000427764	0.000541347	-0.040818795	0.003348063	-0.050862983	-0.030774607	28.84137891	0.064263098	28.64858962	29.03416821	0.013767049	0.003531427	0.00317277	0.024361329
0.139999996	-0.000398118	1.09472E-05	-0.00043096	-0.000365277	0.00042665	1.75649E-05	0.000373955	0.000479345	-0.038029987	0.003678675	-0.049066013	-0.026993961	29.03430579	0.056934621	28.86350193	29.20510965	0.011464965	0.003688774	0.000398643	0.022531286
