%	Polynom 5te Ordnung		kombinierte Traces									
Zeit	Geschwindigkeit	StandardabweichungGeschwindigkeit	Drehmoment	StandardabweichungDrehmoment	Position	StandardabweichungPosition	Schleppfehler	StandardabweichungSchleppfehler	Positionsdifferenz	StandardabweichungPositionsdifferenz	Stromstaerke	StandardabweichungStromstaerke
0.195599995	1.06933068	0.862541514	8.128437426	2.047719337	92.10089889	0.024734421	0.015212345	0.004323868	-0.008884338	0.009165767	13.90987168	3.150393946
0.195999995	1.624812373	0.988959985	9.536460549	1.93430108	92.1077014	0.028268379	0.017054146	0.004407117	-0.008007075	0.009134608	16.07373971	2.94733486
0.196399995	2.271502716	1.105041817	10.85262932	1.809847067	92.11678748	0.032281358	0.018559287	0.004337943	-0.007268521	0.009080281	18.06263121	2.743051201
0.196799995	2.998887635	1.216571111	12.05155481	1.68383943	92.12847766	0.036745582	0.019986169	0.004229248	-0.006359672	0.009034795	19.85406995	2.552540257
0.197199995	3.805654984	1.316709503	13.13661645	1.571557193	92.14307411	0.041641442	0.021119143	0.004311475	-0.005503785	0.009006352	21.47636118	2.390626194
0.197599995	4.679926774	1.415604469	14.1138672	1.468630713	92.1608592	0.046944267	0.021996772	0.00419367	-0.004645174	0.009097696	22.92586544	2.22968799
0.197999995	5.619512979	1.502344205	14.99762647	1.377041801	92.18210744	0.052631455	0.022643481	0.00412659	-0.003788918	0.009077816	24.24723528	2.103490422
0.198399995	6.61360692	1.589930103	15.77484595	1.242701986	92.20708136	0.058682688	0.023146709	0.004135956	-0.002865724	0.009119	25.39296707	1.900013587
0.198799995	7.661205142	1.666944208	16.52076027	1.129193133	92.23602781	0.06507757	0.023599402	0.00387421	-0.001826441	0.0091025	26.55793886	1.77640281
0.199199995	8.75521255	1.744923964	17.2180435	1.021692346	92.26917529	0.07179559	0.023947282	0.003777229	-0.000757765	0.008917796	27.63906475	1.653110771
0.199599995	9.894945893	1.813321321	17.89672844	0.927305212	92.30674931	0.078818511	0.02400786	0.003563132	0.000119732	0.00893556	28.73011174	1.568491936
0.199999995	11.07222441	1.877914998	18.53608404	0.823123988	92.3489507	0.086126946	0.024083731	0.003214716	0.001054356	0.009042476	29.81940109	1.529983923
0.200399995	12.28952636	1.933840906	19.11433953	0.707632994	92.39597657	0.093702719	0.024158364	0.003154959	0.001998342	0.009148645	30.89429186	1.490779004
0.200799995	13.54438223	1.985461978	19.61703544	0.637282701	92.44801091	0.101523595	0.024451482	0.003163571	0.003132414	0.009086427	31.97189892	1.462000342
0.201199995	14.83895489	2.034124534	20.0799795	0.59729739	92.50521379	0.109576632	0.024749449	0.003089643	0.004238361	0.009072013	33.0458027	1.404341402
0.201599995	16.17232345	2.082642985	20.50972557	0.562386639	92.56775463	0.117840946	0.025056036	0.002741484	0.005309287	0.009008197	34.03520001	1.302107207
0.201999995	17.5455461	2.131849268	20.89133913	0.514801812	92.63576956	0.126300613	0.02559299	0.0026364	0.006594152	0.008871626	34.87874708	1.192363917
0.202399995	18.95680766	2.173282955	21.22501257	0.494242683	92.70939584	0.134939093	0.025880967	0.002647215	0.007623513	0.008901037	35.64211774	1.185879013
0.202799995	20.39916312	2.211849796	21.51437318	0.502432423	92.78875613	0.143738046	0.026137548	0.002779153	0.008641081	0.008615453	36.25994903	1.242193462
0.203199995	21.87172994	2.240857017	21.80485351	0.490925111	92.87395402	0.152681135	0.026932719	0.002850036	0.01021441	0.008274529	36.98410259	1.167575316
0.203599995	23.36475006	2.272280864	22.10606639	0.44499331	92.96509836	0.161752325	0.027427628	0.002682476	0.011506902	0.008444413	37.71992328	1.035857398
0.203999995	24.88117626	2.297527864	22.39525137	0.408812729	93.06227179	0.17093386	0.027672333	0.002507965	0.012556575	0.00848041	38.37118927	1.010180713
0.204399995	26.41865068	2.322877782	22.61022456	0.396160749	93.16555397	0.180211446	0.028318953	0.002525026	0.014032765	0.008581529	38.77607293	0.989261273
0.204799995	27.98077699	2.34024344	22.72027592	0.383394551	93.27500923	0.189572988	0.028458025	0.002376664	0.015047534	0.008780666	38.92337507	0.989883215
0.205199995	29.55929169	2.361103158	22.80107453	0.365214577	93.39069703	0.198997638	0.029141983	0.00224908	0.016680234	0.008609314	39.10613812	0.938657114
0.205599995	31.14870976	2.380283177	22.9406015	0.324702263	93.5126645	0.208473043	0.029191944	0.001987869	0.017763876	0.008959975	39.53846643	0.853964419
0.205999995	32.74602654	2.393596486	23.11274674	0.342589729	93.64094678	0.21798571	0.029582848	0.002403234	0.019242235	0.008535533	39.93667131	1.015036857
0.206399995	34.35061836	2.404685673	23.1217062	0.355051826	93.77557194	0.227520651	0.029537234	0.002293784	0.020366326	0.008768294	39.72464887	0.943273116
0.206799995	35.96048714	2.411775311	23.01470151	0.30830034	93.91655641	0.237063657	0.029781008	0.001948561	0.02185248	0.008533491	39.39199971	0.936049442
0.207199995	37.5595368	2.413086762	23.05058592	0.262572046	94.0639062	0.246600344	0.029594448	0.002127288	0.022969804	0.0086185	39.70780451	0.694844023
0.207599995	39.16132041	2.40730676	23.11664462	0.33046657	94.21762279	0.256119669	0.029378466	0.002033145	0.024071555	0.008664976	39.79093903	1.196294349
0.207999995	40.76027552	2.401030194	22.979102	0.388775887	94.37769422	0.265607038	0.029486692	0.001639323	0.025554039	0.008858203	39.21585517	1.084208174
0.208399995	42.35753452	2.380293505	22.88013911	0.285374144	94.54410628	0.275048621	0.029363999	0.001832841	0.026861543	0.008697873	39.14517175	0.809497399
0.208799995	43.94238251	2.365933932	22.8867128	0.260787604	94.71682567	0.284435319	0.028753155	0.001672507	0.027720411	0.008652429	39.18939007	0.993629092
0.209199995	45.53039521	2.348296987	22.70531587	0.396872944	94.89581875	0.293750386	0.028767174	0.001204145	0.029283981	0.008796595	38.51535513	1.144788087
0.209599995	47.10390921	2.3244064	22.53996243	0.274310071	95.08104175	0.302985317	0.028519416	0.001528554	0.030667171	0.00872844	38.245354	0.847227235
0.209999995	48.66396631	2.305732954	22.44325331	0.304956357	95.27244082	0.312128344	0.027421799	0.001709421	0.031287486	0.00876764	38.00279483	1.10295616
0.210399995	50.21041504	2.278854008	22.19335003	0.425202247	95.46995836	0.321165786	0.026984676	0.001209423	0.032644339	0.008792841	37.22706798	1.192811932
0.210799995	51.72923488	2.246179651	21.94676885	0.323080003	95.67352856	0.330089399	0.026068266	0.00172111	0.033593029	0.009098307	36.70007706	0.882491673
0.211199995	53.23024136	2.21855926	21.70767481	0.43274136	95.8830725	0.338888491	0.025440428	0.001592577	0.034856799	0.009106956	36.10308905	1.389565959
0.211599995	54.70469785	2.175717194	21.46024244	0.41814385	96.09850827	0.347549115	0.024751144	0.001695204	0.036115924	0.009192537	35.52542511	1.035413094
0.211999995	56.15973102	2.134879464	21.20767287	0.415229012	96.31975024	0.356066374	0.023853985	0.001258816	0.037184045	0.008840932	34.90052279	1.203171923
0.212399995	57.5868899	2.093386976	20.93398218	0.4676547	96.54670304	0.364427717	0.022768269	0.001704066	0.038100466	0.008973012	34.21236393	1.242522604
0.212799995	58.99201823	2.046276073	20.62987631	0.439126607	96.77925858	0.372622657	0.021678875	0.001460976	0.03904624	0.009124217	33.46744186	1.163482807
0.213199995	60.36528808	2.00230663	20.3214703	0.490697537	97.01731701	0.380643154	0.020917448	0.001873764	0.04035001	0.009266241	32.74137415	1.316736149
0.213599995	61.70715205	1.953932209	19.98972537	0.486009478	97.2607549	0.388480676	0.019526732	0.001622067	0.04105289	0.009000583	31.89915866	1.191376273
0.213999995	63.01317836	1.900994978	19.62056373	0.563416429	97.50945634	0.396124138	0.018515565	0.001802875	0.042132916	0.009091131	31.04756501	1.344940939
0.214399995	64.28630485	1.849334746	19.26981784	0.62401202	97.76329415	0.40357077	0.017106268	0.001751664	0.042792794	0.009398261	30.25793225	1.314483006
0.214799995	65.52394867	1.797745998	18.85271016	0.693149517	98.0221337	0.410807862	0.016219838	0.00199048	0.043970668	0.009562365	29.39826397	1.356951099
0.215199995	66.72490004	1.740257922	18.39035057	0.779396915	98.28584147	0.417827711	0.014741931	0.001785607	0.044531043	0.009104401	28.5376815	1.375337812
0.215599995	67.88989243	1.680256565	17.86641555	0.826438865	98.55427162	0.424624385	0.013449	0.001855857	0.045244078	0.009373582	27.64746045	1.365712963
0.215999995	69.01828197	1.622814037	17.29586867	0.887344067	98.82727567	0.431191529	0.012231373	0.001929889	0.046017788	0.009722414	26.70398144	1.477906947
0.216399995	70.10178465	1.562885934	16.63934306	0.857828983	99.10470177	0.437520255	0.011242838	0.00188175	0.046980072	0.009451289	25.63614972	1.39865665
0.216799995	71.14223181	1.494011765	16.0693137	0.90767626	99.38639697	0.44360605	0.009809191	0.001935974	0.047427791	0.009502074	24.8154724	1.47377068
0.217199995	72.14254701	1.430149151	15.49270697	0.904735714	99.67219297	0.449441038	0.008707031	0.002025174	0.048155891	0.009674229	23.90052545	1.481074296
0.217599995	73.09703632	1.360079298	14.86810131	0.928046656	99.96192745	0.455021318	0.008000331	0.001751133	0.049201043	0.009674518	22.87256892	1.484717085
0.217999994	74.01223919	1.298027279	14.24508052	0.925934359	100.2554295	0.460338995	0.006657543	0.002078005	0.049542089	0.009545816	21.92523586	1.513795021
0.218399994	74.88147496	1.222698035	13.63739891	0.919642604	100.5525275	0.46539139	0.00544332	0.001999424	0.049942948	0.009688764	20.92431255	1.452215065
0.218799994	75.70211807	1.157623037	12.95515657	0.952660881	100.8530415	0.470167999	0.004716488	0.002059206	0.050760636	0.009961244	19.8556831	1.569858308
0.219199994	76.48388552	1.080851281	12.31828946	0.953608667	101.156792	0.474671615	0.003817727	0.001820624	0.051303526	0.009620689	18.86495629	1.506340213
0.219599994	77.20908849	1.015765365	11.69904357	0.992072143	101.4635946	0.478891993	0.002735446	0.001915751	0.05160183	0.009735524	17.88082901	1.588115089
0.219999994	77.89937532	0.941290615	11.0230876	0.964106416	101.7732628	0.482826816	0.001838068	0.00212957	0.051992346	0.010114876	16.78011935	1.52546355
0.220399994	78.53205303	0.867421982	10.38288103	0.9811954	102.0856072	0.486473463	0.001299607	0.001704552	0.05266049	0.00966992	15.8201382	1.54601111
0.220799994	79.1208167	0.799698449	9.650671183	0.989649149	102.4004349	0.489826427	0.000372475	0.001894476	0.052877218	0.009839945	14.60083503	1.569906654
0.221199994	79.65577982	0.717967626	8.995563002	1.005503534	102.7175518	0.492885413	-0.000391301	0.002049355	0.053128054	0.010197061	13.62398811	1.588886619
0.221599994	80.14288614	0.651156905	8.347877493	1.027772022	103.0367608	0.495643651	-0.00080576	0.00160856	0.053671169	0.009947144	12.61792279	1.634519743
0.221999994	80.58008276	0.567448535	7.631184971	0.997326663	103.3578622	0.498101267	-0.001606131	0.001866084	0.053694911	0.00987701	11.44268848	1.545308832
0.222399994	80.96046253	0.500355574	6.974893486	1.029414441	103.6806555	0.500254229	-0.002188868	0.002099867	0.05386423	0.010330746	10.44002203	1.680116477
0.222799994	81.3014833	0.416401808	6.238674388	1.037595141	104.0049385	0.50210129	-0.002354383	0.00162484	0.054322525	0.010042899	9.218346156	1.648203665
0.223199994	81.57763926	0.349943644	5.568002883	1.020107427	104.3305072	0.503640947	-0.002957701	0.001947264	0.054266	0.009895381	8.2476836	1.571428246
0.223599994	81.81836865	0.270948164	4.898324658	1.048769624	104.6571556	0.504871081	-0.003457082	0.001914825	0.054199681	0.010169948	7.138669257	1.67287319
0.223999994	81.9957066	0.202753831	4.180528306	1.007619775	104.9846803	0.505790678	-0.003369376	0.001554263	0.054638856	0.010073932	5.989401326	1.616670991
0.224399994	82.13263164	0.137938462	3.466286189	1.064812704	105.3128703	0.506399774	-0.003763213	0.001944411	0.054511191	0.010049625	4.895340522	1.708281975
0.224799994	82.20929194	0.09723133	2.756491183	1.034664676	105.6415218	0.506694936	-0.004290991	0.001829276	0.054152143	0.010338173	3.777757545	1.602850204
0.225199994	82.24298515	0.102979825	2.119311746	1.082491409	105.9704235	0.506682135	-0.004011806	0.001620173	0.054537347	0.010223858	2.837913195	1.779736602
0.225599994	82.22338224	0.152651034	1.376963135	1.04029574	106.2993685	0.506351259	-0.004435993	0.001884606	0.05413002	0.010180475	1.558184562	1.640379735
0.225999994	82.15154506	0.209631623	0.629340873	1.055161094	106.6281498	0.505712637	-0.004604077	0.001743275	0.053941181	0.010309736	0.40933656	1.681912669
0.226399994	82.03402486	0.287887064	-0.061129447	1.10915651	106.956556	0.504762512	-0.004398496	0.001467102	0.054033751	0.010349484	-0.666480939	1.779155072
0.226799994	81.86181207	0.347819131	-0.749824175	1.137148484	107.2843821	0.503503144	-0.004850587	0.001816718	0.053456797	0.010298343	-1.70413515	1.842786099
0.227199994	81.64558126	0.432716702	-1.511924532	1.112611177	107.6114198	0.501933727	-0.005037785	0.001556564	0.053077378	0.010479342	-2.992072391	1.729432596
0.227599994	81.37372769	0.49312506	-2.291590972	1.111441089	107.9374628	0.500055796	-0.004764602	0.001514996	0.053149468	0.010667123	-4.179622328	1.772643812
0.227999994	81.06157669	0.579068855	-2.994894881	1.17532414	108.2623059	0.49787268	-0.005174829	0.001896108	0.052498127	0.010535133	-5.283656574	1.900299946
0.228399994	80.68798589	0.644359793	-3.754904918	1.171904364	108.5857432	0.495385101	-0.005477181	0.001524605	0.051957788	0.010404971	-6.479048486	1.81000607
0.228799994	80.2710314	0.728894475	-4.557311839	1.194884857	108.9075721	0.492596756	-0.005376913	0.00167031	0.051793333	0.010736163	-7.803432913	1.929303168
0.229199994	79.79725976	0.799533174	-5.342525894	1.18082268	109.2275904	0.489509512	-0.00586065	0.001908352	0.051014493	0.010680101	-9.008911142	1.824930987
0.229599994	79.2750289	0.879209436	-6.087836266	1.207565922	109.5456041	0.486126674	-0.006266505	0.001479783	0.050286524	0.010497637	-10.13015445	1.969691734
0.229999994	78.69944673	0.956152053	-6.845172162	1.180887703	109.8614068	0.482453432	-0.006275294	0.001842995	0.049897415	0.010813486	-11.36549946	1.839771999
0.230399994	78.07280522	1.024475127	-7.606585166	1.178795488	110.1748089	0.478489746	-0.006389131	0.001677026	0.049381148	0.010633315	-12.53381151	1.875746201
0.230799994	77.39885248	1.101167243	-8.400327056	1.140284125	110.4856147	0.474241691	-0.006877953	0.001478255	0.048401277	0.010679342	-13.82271626	1.790641538
0.231199994	76.67133496	1.167310443	-9.147582942	1.185951655	110.7936309	0.469714246	-0.007109257	0.001882921	0.047647372	0.011007811	-14.95302595	1.901917239
0.231599994	75.9032322	1.23906991	-9.885305797	1.159370171	111.0986736	0.464908901	-0.006983886	0.001506096	0.047145872	0.010701555	-16.09264712	1.845405474
0.231999994	75.08521301	1.297848865	-10.6022064	1.112899928	111.4005553	0.459835686	-0.007299745	0.001595422	0.046169568	0.010685963	-17.2168442	1.705440739
0.232399994	74.22959361	1.361190795	-11.26998022	1.050083702	111.6990957	0.454491501	-0.007511287	0.001535386	0.045235633	0.010868182	-18.21564723	1.680820351
0.232799994	73.330272	1.419216181	-11.99167986	1.09891233	111.9941147	0.448887965	-0.007395046	0.001662269	0.044612595	0.010877815	-19.43522532	1.793665234
0.233199994	72.39112435	1.478662842	-12.6796837	1.126825765	112.2854382	0.443031573	-0.007643237	0.001755205	0.043589885	0.010815098	-20.43428866	1.858306298
0.233599994	71.4088422	1.536749789	-13.36680171	1.119316661	112.5728936	0.436922668	-0.007986838	0.001792878	0.042462434	0.011039978	-21.56306835	1.782746062
0.233999994	70.38948463	1.591944914	-14.03870341	1.044573511	112.8563133	0.430576122	-0.007999906	0.001996778	0.04165475	0.011332917	-22.56153589	1.634627246
0.234399994	69.33237921	1.646475422	-14.69282075	1.068452723	113.1355353	0.423985359	-0.008094658	0.0016803	0.040771123	0.010838547	-23.60157013	1.756490086
0.234799994	68.24106418	1.697527061	-15.25054919	1.026838744	113.4103973	0.417171045	-0.008468568	0.00209179	0.039625749	0.011068743	-24.40330475	1.68052882
0.235199994	67.1147716	1.746130621	-15.92070621	1.018536651	113.680749	0.410130873	-0.008816513	0.002035786	0.038562262	0.011215846	-25.57749255	1.723992818
0.235599994	65.95478514	1.797068704	-16.54743754	1.050402517	113.9464397	0.402877979	-0.008905408	0.002502637	0.037799229	0.011506581	-26.47921039	1.794583148
0.235999994	64.75582729	1.848131931	-17.11430722	0.967502378	114.2073212	0.395416036	-0.009492995	0.002036134	0.036596746	0.010979449	-27.41427029	1.779788668
0.236399994	63.52659929	1.901343597	-17.75181105	0.980381582	114.4632564	0.387757023	-0.010125385	0.002621038	0.035406968	0.011107146	-28.46094311	1.78291512
0.236799994	62.26084092	1.950207764	-18.32297965	0.850037033	114.7141086	0.379906354	-0.010975451	0.002608135	0.034049343	0.011234106	-29.33171276	1.553464878
0.237199994	60.97194238	1.994887752	-18.78155013	0.878898798	114.9597557	0.371873634	-0.01150202	0.003027629	0.03308795	0.011290823	-30.15240624	1.885521883
0.237599994	59.65135701	2.036145486	-19.2097122	0.667285851	115.2000652	0.363669081	-0.012536731	0.00278383	0.031710965	0.011058741	-30.94458741	1.375871604
0.237999994	58.30774577	2.071555429	-19.62237661	0.644784334	115.4349249	0.355297669	-0.013469453	0.003032657	0.03051972	0.011072071	-31.92306874	1.779893832
0.238399994	56.92260824	2.118550088	-20.03109506	0.728923889	115.6642211	0.34677413	-0.014870886	0.003409414	0.028947028	0.011597721	-32.86194012	1.85089592
0.238799994	55.51277909	2.15952028	-20.35190474	0.571218179	115.8878517	0.338106722	-0.015658893	0.003720797	0.028025528	0.011673463	-33.53056971	1.375525008
0.239199994	54.07348738	2.1970972	-20.73752983	0.680378219	116.1057139	0.329302403	-0.016927583	0.003641039	0.026660074	0.011650622	-34.56756685	1.893743754
0.239599994	52.60525827	2.244806969	-21.05986711	0.602379086	116.3177217	0.320373461	-0.018155994	0.003581492	0.025350641	0.011498101	-35.1672563	1.42692089
0.239999994	51.11872093	2.277451195	-21.22685429	0.532477344	116.5237872	0.311335022	-0.019524737	0.00378353	0.023891146	0.011546236	-35.44040859	1.439621285
0.240399994	49.61740838	2.306713074	-21.5304117	0.584162446	116.7238321	0.302193058	-0.021034911	0.003742231	0.02234132	0.011559171	-36.38737286	1.529461744
0.240799994	48.08994465	2.335962072	-21.82252323	0.479188825	116.9177852	0.292959081	-0.022163385	0.003792571	0.02116636	0.011525908	-36.95364634	1.263600378
0.241199994	46.54415909	2.350518153	-21.95666822	0.424484098	117.1055861	0.283647576	-0.023834891	0.003990119	0.019442319	0.01180919	-37.1544084	1.272347105
0.241599994	44.98718621	2.364038414	-22.22353759	0.495683309	117.2871792	0.274266533	-0.02505144	0.003894712	0.018155087	0.011773074	-37.98457733	1.370728893
