% Steigung p=10 	Trace: 	1-10788-38139-L-26.05.2015-P10
Zeit	Istpositionmm	StromstaerkeA
2.951999797	45.07118225	-1.07727778
2.952999796	44.98718262	-0.969822645
2.953999796	44.93118286	-0.708684564
2.954999796	44.84718323	-0.796729565
2.955999796	44.79118347	-0.921946466
2.956999796	44.70718384	-0.767767847
2.957999796	44.65118408	-0.627991498
2.958999796	44.56718445	-0.804304719
2.959999796	44.51118469	-0.925388455
2.960999796	44.42718506	-0.696392298
2.961999796	44.3711853	-0.666332483
2.962999796	44.28718567	-0.99180162
2.963999796	44.23118591	-0.938248396
2.964999796	44.14718628	-0.880424201
2.965999796	44.09118652	-0.851849318
2.966999796	44.00718689	-0.969237328
2.967999795	43.95118713	-0.857903361
2.968999795	43.8671875	-0.508595288
2.969999795	43.81118774	-0.279868186
2.970999795	43.72718811	-0.363662302
2.971999795	43.67118835	-0.442304283
2.972999795	43.58718872	-0.490022689
2.973999795	43.53118896	-0.596549749
2.974999795	43.44718933	-0.609866858
2.975999795	43.39118958	-0.666802347
2.976999795	43.30718994	-0.680480003
2.977999795	43.25119019	-0.812017083
2.978999795	43.16719055	-0.728345811
2.979999795	43.1111908	-0.668638349
2.980999795	43.02719116	-0.897253513
2.981999794	42.97119141	-0.873331964
2.982999794	42.88719177	-0.771532714
2.983999794	42.83119202	-0.91511488
2.984999794	42.74719238	-0.744253039
2.985999794	42.69119263	-0.691704452
2.986999794	42.60719299	-0.734804332
2.987999794	42.55119324	-0.946388245
2.988999794	42.4671936	-1.052318335
2.989999794	42.41119385	-0.964696884
2.990999794	42.32719421	-1.001885891
2.991999794	42.27119446	-1.028426409
2.992999794	42.18719482	-0.884710312
2.993999794	42.13119507	-0.621027291
2.994999794	42.04719543	-0.837922335
2.995999794	41.99119568	-0.896876156
2.996999793	41.90719604	-0.846491039
2.997999793	41.85119629	-0.778015077
2.998999793	41.76717758	-0.941776097
2.999999793	41.71117783	-0.760847628
3.000999793	41.62717819	-0.659326971
3.001999793	41.57117844	-0.783415556
3.002999793	41.4871788	-0.857846737
3.003999793	41.43117905	-0.828015924
3.004999793	41.34717941	-0.829841018
3.005999793	41.29117966	-0.911921918
3.006999793	41.20718002	-0.865982056
3.007999793	41.15118027	-0.855387926
3.008999793	41.06718063	-0.833722651
3.009999793	41.01118088	-1.052996874
3.010999792	40.92718124	-0.956401289
3.011999792	40.87118149	-0.863939941
3.012999792	40.78718185	-0.834485054
3.013999792	40.7311821	-0.626301527
3.014999792	40.64718246	-0.558718264
3.015999792	40.59118271	-0.667213857
3.016999792	40.50718307	-0.574812889
3.017999792	40.45118332	-0.399372667
3.018999792	40.36718369	-0.406264961
3.019999792	40.31118393	-0.551299453
3.020999792	40.2271843	-0.637591422
3.021999792	40.17118454	-0.534853399
3.022999792	40.08718491	-0.643618822
3.023999792	40.03118515	-0.79927063
3.024999792	39.94718552	-0.632764101
3.025999791	39.89118576	-0.654219568
3.026999791	39.80718613	-0.770914555
3.027999791	39.75118637	-0.698652923
3.028999791	39.66718674	-0.577265859
3.029999791	39.61118698	-0.630280197
3.030999791	39.52718735	-0.825296521
3.031999791	39.47118759	-0.758300483
3.032999791	39.38718796	-0.701513886
3.033999791	39.3311882	-0.894577622
3.034999791	39.24718857	-1.053053141
3.035999791	39.19118881	-0.960905254
3.036999791	39.10718918	-0.96723175
3.037999791	39.05118942	-1.142741919
3.038999791	38.96718979	-1.142781496
3.03999979	38.91119003	-0.881208301
3.04099979	38.8271904	-0.715550184
3.04199979	38.77119064	-0.609016776
3.04299979	38.68719101	-0.548996031
3.04399979	38.63119125	-0.61211729
3.04499979	38.54719162	-0.793289721
3.04599979	38.49119186	-0.788033664
3.04699979	38.40719223	-0.859322608
3.04799979	38.35119247	-0.8979702
3.04899979	38.26719284	-0.931032658
3.04999979	38.21119308	-0.888750076
3.05099979	38.12719345	-0.917148888
3.05199979	38.0711937	-1.023546934
3.05299979	37.98719406	-1.020851731
3.05399979	37.93119431	-0.788689733
3.054999789	37.84719467	-0.723205924
3.055999789	37.79119492	-0.836991906
3.056999789	37.70719528	-0.687153637
3.057999789	37.65119553	-0.709877491
3.058999789	37.56719589	-0.804360926
3.059999789	37.51119614	-0.864087582
3.060999789	37.4271965	-0.820837796
3.061999789	37.37117767	-0.724188387
3.062999789	37.28717804	-0.850919664
3.063999789	37.23117828	-0.596541703
3.064999789	37.14717865	-0.360354424
3.065999789	37.09117889	-0.463462889
3.066999789	37.00717926	-0.666393578
3.067999789	36.9511795	-0.657431185
3.068999788	36.86717987	-0.56858772
3.069999788	36.81118011	-0.570423603
3.070999788	36.72718048	-0.545117021
3.071999788	36.67118073	-0.40970695
3.072999788	36.58718109	-0.525322199
3.073999788	36.53118134	-0.762527049
3.074999788	36.4471817	-0.681822538
3.075999788	36.39118195	-0.682531178
3.076999788	36.30718231	-0.786450028
3.077999788	36.25118256	-0.931620479
3.078999788	36.16718292	-0.896431327
3.079999788	36.11118317	-0.729326427
3.080999788	36.02718353	-1.032286167
3.081999788	35.97118378	-1.028888941
3.082999788	35.88718414	-0.885991096
3.083999787	35.83118439	-1.039246798
3.084999787	35.74718475	-0.88814646
3.085999787	35.691185	-0.92876792
3.086999787	35.60718536	-0.914954424
3.087999787	35.55118561	-0.877034605
3.088999787	35.46718597	-0.662095428
3.089999787	35.41118622	-0.644620419
3.090999787	35.32718658	-0.73161304
3.091999787	35.27118683	-0.765527606
3.092999787	35.18718719	-0.813834071
3.093999787	35.13118744	-0.949711978
3.094999787	35.04718781	-1.083716393
3.095999787	34.99118805	-0.919750869
3.096999787	34.90718842	-0.858325124
3.097999786	34.85118866	-0.812294304
3.098999786	34.76718903	-0.903983533
3.099999786	34.71118927	-0.766992271
3.100999786	34.62718964	-0.698538482
3.101999786	34.57118988	-0.684317887
3.102999786	34.48719025	-0.794359684
3.103999786	34.43119049	-0.754335582
3.104999786	34.34719086	-0.838493168
3.105999786	34.2911911	-1.00334549
3.106999786	34.20719147	-0.909225404
3.107999786	34.15119171	-0.789858818
3.108999786	34.06719208	-0.900250673
3.109999786	34.01119232	-0.956234455
3.110999786	33.92719269	-0.788849771
3.111999786	33.87119293	-0.369363278
3.112999785	33.7871933	-0.366848439
3.113999785	33.73119354	-0.35986641
3.114999785	33.64719391	-0.33753261
3.115999785	33.59119415	-0.443689197
3.116999785	33.50719452	-0.532461107
3.117999785	33.45119476	-0.568127275
3.118999785	33.36719513	-0.563390136
3.119999785	33.31119537	-0.68713069
3.120999785	33.22719574	-0.757386804
3.121999785	33.17119598	-0.653329492
3.122999785	33.08719635	-0.849056304
3.123999785	33.03119659	-0.896602094
3.124999785	32.94717789	-0.77647984
3.125999785	32.89117813	-0.762831032
3.126999784	32.8071785	-0.793339491
3.127999784	32.75117874	-0.603838205
3.128999784	32.66717911	-0.658752322
3.129999784	32.61117935	-0.703665137
3.130999784	32.52717972	-0.946541905
3.131999784	32.47117996	-0.998023629
3.132999784	32.38718033	-0.859573781
3.133999784	32.33118057	-0.993204713
3.134999784	32.24718094	-1.046143174
3.135999784	32.19118118	-0.847488701
3.136999784	32.10718155	-0.647743046
3.137999784	32.05118179	-0.794942081
3.138999784	31.96718216	-0.837046146
3.139999784	31.9111824	-0.716483593
3.140999784	31.82718277	-0.770822227
3.141999783	31.77118301	-0.938399374
3.142999783	31.68718338	-0.777081728
3.143999783	31.63118362	-0.619826078
3.144999783	31.54718399	-0.824906111
3.145999783	31.49118423	-0.840404034
3.146999783	31.4071846	-0.858409464
3.147999783	31.35118484	-0.774379849
3.148999783	31.26718521	-0.879587471
3.149999783	31.21118546	-0.97071135
3.150999783	31.12718582	-0.837919176
3.151999783	31.07118607	-0.828868151
3.152999783	30.98718643	-1.0581007
3.153999783	30.93118668	-0.819263518
3.154999783	30.84718704	-0.759016395
3.155999782	30.79118729	-0.806263745
3.156999782	30.70718765	-0.619750738
3.157999782	30.6511879	-0.646531284
3.158999782	30.56718826	-0.614775777
3.159999782	30.51118851	-0.460478872
3.160999782	30.42718887	-0.318408877
3.161999782	30.37118912	-0.426935822
3.162999782	30.28718948	-0.567055941
3.163999782	30.23118973	-0.556137919
3.164999782	30.14719009	-0.550276995
3.165999782	30.09119034	-0.740003824
3.166999782	30.0071907	-0.816993833
3.167999782	29.95119095	-0.55285424
3.168999782	29.86719131	-0.598270774
3.169999782	29.81119156	-0.65309453
3.170999781	29.72719193	-0.652152896
3.171999781	29.67119217	-0.460415691
3.172999781	29.58719254	-0.64695555
3.173999781	29.53119278	-0.837300956
3.174999781	29.44719315	-0.810134113
3.175999781	29.39119339	-0.728790104
3.176999781	29.30719376	-0.908590674
3.177999781	29.251194	-0.963446975
3.178999781	29.16719437	-0.97551465
3.179999781	29.11119461	-1.041961908
3.180999781	29.02719498	-1.077673912
3.181999781	28.97119522	-0.947971582
3.182999781	28.88719559	-0.844502091
3.183999781	28.83119583	-0.63651371
3.18499978	28.7471962	-0.705801725
3.18599978	28.69119644	-0.6374318
3.18699978	28.60719681	-0.532160938
3.18799978	28.55117798	-0.808497965
3.18899978	28.46717834	-0.729204655
3.18999978	28.41117859	-0.743342817
3.19099978	28.32717896	-0.896563411
3.19199978	28.2711792	-0.953359842
3.19299978	28.18717957	-0.856011629
3.19399978	28.13117981	-0.904592752
3.19499978	28.04718018	-1.024960637
3.19599978	27.99118042	-0.957366168
3.19699978	27.90718079	-0.787486374
3.19799978	27.85118103	-0.679530025
3.19899978	27.7671814	-0.662092209
3.199999779	27.71118164	-0.738157332
3.200999779	27.62718201	-0.744299412
3.201999779	27.57118225	-0.984427512
3.202999779	27.48718262	-0.864869118
3.203999779	27.43118286	-0.725265801
3.204999779	27.34718323	-0.689456761
3.205999779	27.29118347	-0.832169592
3.206999779	27.20718384	-0.647742212
3.207999779	27.15118408	-0.4402906
3.208999779	27.06718445	-0.551243007
3.209999779	27.01118469	-0.683847308
3.210999779	26.92718506	-0.567565143
3.211999779	26.8711853	-0.446321756
3.212999779	26.78718567	-0.467737466
3.213999778	26.73118591	-0.640773058
3.214999778	26.64718628	-0.465104997
3.215999778	26.59118652	-0.580543756
3.216999778	26.50718689	-0.671084881
3.217999778	26.45118713	-0.62151283
3.218999778	26.3671875	-0.624996424
3.219999778	26.31118774	-0.761234641
3.220999778	26.22718811	-0.872623622
3.221999778	26.17118835	-0.993743539
3.222999778	26.08718872	-0.797272861
3.223999778	26.03118896	-0.905699193
3.224999778	25.94718933	-0.885929883
3.225999778	25.89118958	-0.857196689
3.226999778	25.80718994	-0.870977163
3.227999778	25.75119019	-0.973654628
3.228999777	25.66719055	-0.872471273
3.229999777	25.6111908	-0.776384771
3.230999777	25.52719116	-0.857825756
3.231999777	25.47119141	-0.579195797
3.232999777	25.38719177	-0.548029661
3.233999777	25.33119202	-0.790872157
3.234999777	25.24719238	-0.853362322
3.235999777	25.19119263	-0.891911328
3.236999777	25.10719299	-0.84255147
3.237999777	25.05119324	-0.996745706
3.238999777	24.9671936	-0.853449464
3.239999777	24.91119385	-0.861431837
3.240999777	24.82719421	-0.862095535
3.241999777	24.77119446	-0.933848977
3.242999776	24.68719482	-0.654494941
3.243999776	24.63119507	-0.606449187
3.244999776	24.54719543	-0.803030312
3.245999776	24.49119568	-0.872859895
3.246999776	24.40719604	-0.693611681
3.247999776	24.35119629	-0.839409113
3.248999776	24.26719666	-1.027528644
3.249999776	24.2111969	-0.87887907
3.250999776	24.12717819	-0.7408517
3.251999776	24.07117844	-0.890437245
3.252999776	23.9871788	-0.851108313
3.253999776	23.93117905	-0.736835361
3.254999776	23.84717941	-0.396321088
3.255999776	23.79117966	-0.331254721
3.256999776	23.70718002	-0.405429929
3.257999775	23.65118027	-0.27870068
3.258999775	23.56718063	-0.388349056
3.259999775	23.51118088	-0.511234701
3.260999775	23.42718124	-0.608211756
3.261999775	23.37118149	-0.641272485
3.262999775	23.28718185	-0.649924695
3.263999775	23.2311821	-0.661890507
3.264999775	23.14718246	-0.686035693
3.265999775	23.09118271	-0.774472594
3.266999775	23.00718307	-0.903279543
3.267999775	22.95118332	-0.775662541
3.268999775	22.86718369	-0.825419843
3.269999775	22.81118393	-0.810764968
3.270999775	22.7271843	-0.526597083
3.271999775	22.67118454	-0.759970725
3.272999774	22.58718491	-0.764707386
3.273999774	22.53118515	-0.961221755
3.274999774	22.44718552	-0.983832955
3.275999774	22.39118576	-0.938141465
3.276999774	22.30718613	-1.028227806
3.277999774	22.25118637	-0.993856966
3.278999774	22.16718674	-0.683538854
3.279999774	22.11118698	-0.662055612
3.280999774	22.02718735	-0.870967388
3.281999774	21.97118759	-0.86579299
3.282999774	21.88718796	-0.737322092
3.283999774	21.8311882	-0.765145898
3.284999774	21.74718857	-0.92862165
3.285999774	21.69118881	-0.776645899
3.286999773	21.60718918	-0.679457307
3.287999773	21.55118942	-0.884722471
3.288999773	21.46718979	-0.785106063
3.289999773	21.41119003	-0.752130508
3.290999773	21.3271904	-0.814024448
3.291999773	21.27119064	-0.984546304
3.292999773	21.18719101	-0.84959811
3.293999773	21.13119125	-0.767698586
3.294999773	21.04719162	-0.877444744
3.295999773	20.99119186	-0.917348981
3.296999773	20.90719223	-0.741064072
3.297999773	20.85119247	-0.727391958
3.298999773	20.76719284	-0.821446538
3.299999773	20.71119308	-0.713277936
3.300999773	20.62719345	-0.64780587
3.301999772	20.5711937	-0.492657125
3.302999772	20.48719406	-0.410768688
3.303999772	20.43119431	-0.374020457
3.304999772	20.34719467	-0.39156881
3.305999772	20.29119492	-0.535880208
3.306999772	20.20719528	-0.664393902
3.307999772	20.15119553	-0.536921024
3.308999772	20.06719589	-0.757264435
3.309999772	20.01119614	-0.82666409
3.310999772	19.9271965	-0.598640919
3.311999772	19.87119675	-0.620277166
3.312999772	19.78719711	-0.712689877
3.313999772	19.73117828	-0.650158763
3.314999772	19.64717865	-0.555730522
3.315999771	19.59117889	-0.709148645
3.316999771	19.50717926	-0.899630964
3.317999771	19.4511795	-0.677585661
3.318999771	19.36717987	-0.808781624
3.319999771	19.31118011	-0.837323666
3.320999771	19.22718048	-0.961545825
3.321999771	19.17118073	-0.944050312
3.322999771	19.08718109	-1.083788633
3.323999771	19.03118134	-1.150650024
3.324999771	18.9471817	-0.966672003
3.325999771	18.89118195	-0.773718178
3.326999771	18.80718231	-0.64231205
3.327999771	18.75118256	-0.586004138
3.328999771	18.66718292	-0.547834456
3.329999771	18.61118317	-0.653588176
3.33099977	18.52718353	-0.801458061
3.33199977	18.47118378	-0.818209708
3.33299977	18.38718414	-0.83197546
3.33399977	18.33118439	-0.963892698
3.33499977	18.24718475	-0.897284389
3.33599977	18.191185	-0.784759045
3.33699977	18.10718536	-0.903939545
3.33799977	18.05118561	-1.038303375
3.33899977	17.96718597	-0.930285156
3.33999977	17.91118622	-0.707792759
3.34099977	17.82718658	-0.802425742
3.34199977	17.77118683	-0.710097075
3.34299977	17.68718719	-0.673368096
3.34399977	17.63118744	-0.761843383
3.344999769	17.54718781	-0.86474359
3.345999769	17.49118805	-0.828940153
3.346999769	17.40718842	-0.708021224
3.347999769	17.35118866	-0.777419388
3.348999769	17.26718903	-0.719146132
3.349999769	17.21118927	-0.508028865
3.350999769	17.12718964	-0.332044065
3.351999769	17.07118988	-0.615602195
3.352999769	16.98719025	-0.66962707
3.353999769	16.93119049	-0.447885692
3.354999769	16.84719086	-0.487063348
3.355999769	16.7911911	-0.596582115
3.356999769	16.70719147	-0.510195017
3.357999769	16.65119171	-0.469199419
3.358999769	16.56719208	-0.590040803
3.359999768	16.51119232	-0.704071999
3.360999768	16.42719269	-0.667673707
3.361999768	16.37119293	-0.690984726
3.362999768	16.2871933	-0.818508148
3.363999768	16.23119354	-0.851084054
3.364999768	16.14719391	-0.802110732
3.365999768	16.09119415	-0.829915464
3.366999768	16.00719452	-1.053370357
3.367999768	15.95119476	-1.069038987
3.368999768	15.86719513	-0.795659781
3.369999768	15.81119537	-0.867683351
3.370999768	15.72719574	-1.034880757
3.371999768	15.67119598	-0.833943248
3.372999768	15.58719635	-0.837345958
3.373999767	15.53119659	-0.702747285
3.374999767	15.44719696	-0.597656608
3.375999767	15.3911972	-0.664124012
3.376999767	15.3071785	-0.881890774
3.377999767	15.25117874	-0.836358666
3.378999767	15.16717911	-0.824502647
3.379999767	15.11117935	-0.938808322
3.380999767	15.02717972	-1.013050079
3.381999767	14.97117996	-0.917988539
3.382999767	14.88718033	-0.79132998
3.383999767	14.83118057	-0.860516548
3.384999767	14.74718094	-0.888607562
3.385999767	14.69118118	-0.733356237
3.386999767	14.60718155	-0.606897235
3.387999767	14.55118179	-0.748619795
3.388999766	14.46718216	-0.803104103
3.389999766	14.4111824	-0.778012335
3.390999766	14.32718277	-0.827197671
3.391999766	14.27118301	-0.960821152
3.392999766	14.18718338	-0.923693538
3.393999766	14.13118362	-0.774279416
3.394999766	14.04718399	-0.823536754
3.395999766	13.99118423	-0.905242503
3.396999766	13.9071846	-0.640644789
3.397999766	13.85118484	-0.392520308
3.398999766	13.76718521	-0.333973706
3.399999766	13.71118546	-0.312212408
3.400999766	13.62718582	-0.354659706
3.401999766	13.57118607	-0.442113698
3.402999765	13.48718643	-0.613670826
3.403999765	13.43118668	-0.650407553
3.404999765	13.34718704	-0.764658034
3.405999765	13.29118729	-0.615592301
3.406999765	13.20718765	-0.613780618
3.407999765	13.1511879	-0.652798295
3.408999765	13.06718826	-0.833646357
3.409999765	13.01118851	-0.946163654
3.410999765	12.92718887	-0.796701312
3.411999765	12.87118912	-0.809508741
3.412999765	12.78718948	-0.827829599
3.413999765	12.73118973	-0.569679141
3.414999765	12.64719009	-0.644303262
3.415999765	12.59119034	-0.827229202
3.416999765	12.5071907	-1.050127506
3.417999764	12.45119095	-0.950348377
3.418999764	12.36719131	-0.947267413
3.419999764	12.31119156	-1.036567926
3.420999764	12.22719193	-1.001346588
3.421999764	12.17119217	-0.572603226
3.422999764	12.08719254	-0.79724884
3.423999764	12.03119278	-0.836639047
3.424999764	11.94719315	-0.896692574
3.425999764	11.89119339	-0.736697137
3.426999764	11.80719376	-0.69648689
3.427999764	11.751194	-0.859305203
3.428999764	11.66719437	-0.767623901
3.429999764	11.61119461	-0.719758093
3.430999764	11.52719498	-0.898503482
3.431999763	11.47119522	-0.984101057
3.432999763	11.38719559	-0.79944694
3.433999763	11.33119583	-0.825986922
3.434999763	11.2471962	-0.941669226
3.435999763	11.19119644	-0.828021944
3.436999763	11.10719681	-0.739912033
3.437999763	11.05119705	-0.915418148
3.438999763	10.96719742	-0.977567077
3.439999763	10.91117859	-0.895959914
3.440999763	10.82717896	-0.833757043
3.441999763	10.7711792	-0.76798737
3.442999763	10.68717957	-0.61507231
3.443999763	10.63117981	-0.544487119
3.444999763	10.54718018	-0.56143707
3.445999763	10.49118042	-0.412240088
3.446999762	10.40718079	-0.313190162
3.447999762	10.35118103	-0.471102685
3.448999762	10.2671814	-0.596053362
3.449999762	10.21118164	-0.647432983
3.450999762	10.12718201	-0.655276537
3.451999762	10.07118225	-0.812901497
3.452999762	9.987182617	-0.687692165
3.453999762	9.931182861	-0.496980131
3.454999762	9.847183228	-0.670658946
3.455999762	9.791183472	-0.733129919
3.456999762	9.707183838	-0.740843594
3.457999762	9.651184082	-0.727172613
3.458999762	9.567184448	-0.737505972
3.459999762	9.511184692	-0.801718056
3.460999761	9.427185059	-0.763317525
3.461999761	9.371185303	-0.817976892
3.462999761	9.287185669	-1.004067421
3.463999761	9.231185913	-0.976652801
3.464999761	9.147186279	-0.871475935
3.465999761	9.091186523	-1.097114682
3.466999761	9.00718689	-1.197205424
3.467999761	8.951187134	-1.00214529
3.468999761	8.8671875	-0.834449947
3.469999761	8.811187744	-0.607017875
3.470999761	8.72718811	-0.671877742
3.471999761	8.671188354	-0.50360775
3.472999761	8.587188721	-0.62615937
3.473999761	8.531188965	-0.817272186
3.474999761	8.447189331	-0.899029672
3.47599976	8.391189575	-0.857269406
3.47699976	8.307189941	-0.965026021
3.47799976	8.251190186	-0.839296281
3.47899976	8.167190552	-0.894098043
3.47999976	8.111190796	-0.873746991
3.48099976	8.027191162	-1.042782903
3.48199976	7.971191406	-0.958595812
3.48299976	7.887191772	-0.774926126
3.48399976	7.831192017	-0.890104413
3.48499976	7.747192383	-0.788122594
3.48599976	7.691192627	-0.619117677
3.48699976	7.607192993	-0.70872277
3.48799976	7.551193237	-0.909004211
3.48899976	7.467193604	-0.821499884
3.489999759	7.411193848	-0.690533102
3.490999759	7.327194214	-0.823825538
3.491999759	7.271194458	-0.858537972
3.492999759	7.187194824	-0.442425191
3.493999759	7.131195068	-0.341667324
3.494999759	7.047195435	-0.64988023
3.495999759	6.991195679	-0.579267085
3.496999759	6.907196045	-0.498687863
3.497999759	6.851196289	-0.557703733
3.498999759	6.767196655	-0.694160759
3.499999759	6.711196899	-0.511062562
3.500999759	6.627197266	-0.427792639
3.501999759	6.57119751	-0.648929298
3.502999759	6.487178802	-0.697518587
3.503999759	6.431179047	-0.682825446
3.504999758	6.347179413	-0.672804654
3.505999758	6.291179657	-0.771643817
3.506999758	6.207180023	-0.973593771
3.507999758	6.151180267	-0.889258206
3.508999758	6.067180634	-0.845333338
3.509999758	6.011180878	-1.093557358
3.510999758	5.927181244	-0.975735903
3.511999758	5.871181488	-0.825698376
3.512999758	5.787181854	-0.935682416
3.513999758	5.731182098	-0.791734695
3.514999758	5.647182465	-0.809689939
3.515999758	5.591182709	-0.820048571
3.516999758	5.507183075	-0.870829225
3.517999758	5.451183319	-0.61120379
3.518999757	5.367183685	-0.683472157
3.519999757	5.311183929	-0.792203963
3.520999757	5.227184296	-0.902780056
3.521999757	5.17118454	-0.881632388
3.522999757	5.087184906	-0.948802531
3.523999757	5.03118515	-1.055397272
3.524999757	4.947185516	-0.865259409
3.525999757	4.89118576	-0.749723136
3.526999757	4.807186127	-0.889169335
3.527999757	4.751186371	-0.872258127
3.528999757	4.667186737	-0.627810597
3.529999757	4.611186981	-0.62001121
3.530999757	4.527187347	-0.911744952
3.531999757	4.471187592	-0.79373008
3.532999757	4.387187958	-0.63855809
3.533999756	4.331188202	-0.999764562
3.534999756	4.247188568	-1.04906702
3.535999756	4.191188812	-0.8484447
3.536999756	4.107189178	-0.822311342
3.537999756	4.051189423	-0.882092118
3.538999756	3.967189789	-0.805569351
3.539999756	3.911190033	-0.614656806
3.540999756	3.827190399	-0.443829268
3.541999756	3.771190643	-0.3283526
3.542999756	3.68719101	-0.337153018
3.543999756	3.631191254	-0.416145861
3.544999756	3.54719162	-0.54279989
3.545999756	3.491191864	-0.532613218
3.546999756	3.40719223	-0.494551837
3.547999755	3.351192474	-0.601876676
3.548999755	3.267192841	-0.735518932
3.549999755	3.211193085	-0.685342968
3.550999755	3.127193451	-0.714802504
3.551999755	3.071193695	-0.924577236
3.552999755	2.987194061	-0.853015482
3.553999755	2.931194305	-0.739245176
3.554999755	2.847194672	-0.845026791
3.555999755	2.791194916	-0.730642259
3.556999755	2.707195282	-0.745995283
3.557999755	2.651195526	-0.693939626
3.558999755	2.567195892	-0.826201856
3.559999755	2.511196136	-0.959484637
3.560999755	2.427196503	-0.919616818
3.561999755	2.371196747	-0.99759382
3.562999754	2.287197113	-1.069923759
3.563999754	2.231197357	-0.913576603
3.564999754	2.147197723	-0.574549079
3.565999754	2.091178894	-0.833952546
3.566999754	2.00717926	-0.913884521
3.567999754	1.951179504	-0.792718232
3.568999754	1.867179871	-0.667396545
3.569999754	1.811180115	-0.859686673
3.570999754	1.727180481	-0.878170311
3.571999754	1.671180725	-0.704666197
3.572999754	1.587181091	-0.759838223
3.573999754	1.531181335	-0.843317986
3.574999754	1.447181702	-0.815071583
3.575999754	1.391181946	-0.812398374
3.576999753	1.307182312	-0.840744674
3.577999753	1.251182556	-0.93007803
3.578999753	1.167182922	-0.846095145
3.579999753	1.111183167	-0.783571482
3.580999753	1.027183533	-1.012873173
3.581999753	0.971183777	-0.92910701
3.582999753	0.887184143	-0.820046723
3.583999753	0.831184387	-0.821826398
3.584999753	0.747451782	-0.207405776
3.585999753	0.692481995	1.06134212
3.586999753	0.612659454	2.62775898
3.587999753	0.561943054	3.534472942
3.588999753	0.489997864	3.267658234
3.589999753	0.444774628	2.841251135
3.590999753	0.38105011	2.460107803
3.591999752	0.341320038	2.4371562
3.592999752	0.285835266	2.449351549
3.593999752	0.251598358	2.53163147
3.594999752	0.204353333	2.646691084
3.595999752	0.175609589	2.63163209
3.596999752	0.136585236	2.557158709
3.597999752	0.113334656	2.328578949
3.598999752	0.082550049	2.360295534
3.599999752	0.06477356	2.50594759
3.600999752	0.042228699	2.661799192
3.601999752	0.029945374	2.71290946
3.602999752	0.015640259	2.68579793
3.603999752	0.008850098	2.694863081
3.604999752	0.002708435	2.502539873
3.605999751	0.000839233	1.527809024
3.606999751	1.90735E-05	0.180136919
3.607999751	0	-0.761413097
3.608999751	0	-0.877187848
3.609999751	0	-0.483830869
3.610999751	0	-0.110178575
3.611999751	0	0.003377824
3.612999751	0	0.012441254
3.613999751	0	-0.023076782
3.614999751	0	-0.214675412
3.615999751	0	-0.259239912
3.616999751	0	-0.179153413
3.617999751	0	-0.119218916
3.618999751	0	-0.146378309
3.619999751	0	-0.170785189
3.62099975	0	-0.196570814
3.62199975	0	-0.128269866
3.62299975	0	-0.075330615
3.62399975	0	-0.092065275
3.62499975	0	-0.127585128
3.62599975	0	-0.084380887
3.62699975	0	-0.076013029
3.62799975	0	0.002708668
3.62899975	0	-0.057236005
3.62999975	0	-0.032798968
3.63099975	0	0.003384755
3.63199975	0	-0.005660952
3.63299975	0	-0.005661555
3.63399975	0	0.003378164
3.634999749	0	-0.014699901
3.635999749	0	-0.014696617
3.636999749	0	0.002723631
3.637999749	0	-0.014694722
3.638999749	0	-0.005664295
3.639999749	0	0.021430584
3.640999749	0	0.02142071
3.641999749	0	-0.059188388
3.642999749	0	0.02917156
3.643999749	0	0.012393683
3.644999749	0	0.003362344
3.645999749	0	0.002728823
3.646999749	0	0.003348937
3.647999749	0	-0.023696277
3.648999749	0	0.003346295
3.649999748	0	0.012364937
3.650999748	0	0.011750095
3.651999748	0	-0.005669627
3.652999748	0	0.002741122
3.653999748	0	-0.005672545
3.654999748	0	-0.08492741
3.655999748	0	0.012335982
3.656999748	0	0.012345482
3.657999748	0	0.00333655
3.658999748	0	-0.023676507
3.659999748	0	-0.049510736
3.660999748	0	-0.005671871
3.661999748	0	0.00333709
3.662999748	0	0.003336721
3.663999747	0	-0.005672118
3.664999747	0	-0.050093643
3.665999747	0	0.00274292
3.666999747	0	-0.005670644
3.667999747	0	-0.005670909
3.668999747	0	0.011746404
3.669999747	0	-0.101764947
3.670999747	0	-0.03209044
3.671999747	0	0.002743155
3.672999747	0	0.003335385
3.673999747	0	0.003331039
3.674999747	0	-0.118607983
3.675999747	0	-0.032672711
3.676999747	0	0.002742852
3.677999747	0	0.012339436
3.678999746	0	-0.005672395
3.679999746	0	-0.059090666
3.680999746	0	-0.005672076
3.681999746	0	0.003333596
3.682999746	0	-0.005672046
3.683999746	0	-0.1276059
3.684999746	0	0.011161748
3.685999746	0	0.002742567
3.686999746	0	0.002743541
3.687999746	0	-0.075348809
3.688999746	0	-0.014673629
3.689999746	0	-0.0056716
3.690999746	0	0.012336796
3.691999746	0	-0.067511648
3.692999745	0	-0.032673381
3.693999745	0	0.003332032
3.694999745	0	0.003333056
3.695999745	0	-0.057929222
3.696999745	0	-0.005672364
3.697999745	0	-0.005671631
3.698999745	0	0.003333539
3.699999745	0	-0.032093856
3.700999745	0	-0.006259673
3.701999745	0	-0.005671517
3.702999745	0	-0.031506553
3.703999745	0	-0.02367802
3.704999745	0	0.003332858
3.705999745	0	-0.023680422
3.706999745	0	-0.032094955
3.707999744	0	-0.057338379
3.708999744	0	-0.057337962
