%	Kombinierte Traces		NCA 4	p=10						
Zeit	Drehmoment	Standardabweichung_Drehmoment	Geschwindigkeit	StandardabweichungGeschwindigkeit	Position	StandardabweichungPosition	lag_error	Standardabweichunglag_error	Positions_differenz	StandardabweichungPositions_differenz
0.163199996	0.038723638	0.067794943	0.003202165	0.006750695	30	0	-0.004374767	0.001172472	-0.004168653	0.003965889
0.163999996	0.027739204	0.064076307	0.00216751	0.008273562	30	0	-0.004448475	0.001202642	-0.004217197	0.00399258
0.164799996	0.018468862	0.06988719	-0.00067443	0.009369114	30	0	-0.004522173	0.00113484	-0.004287191	0.004042904
0.165599996	0.008565572	0.064785508	-0.003672377	0.009030674	30	0	-0.004559024	0.001045974	-0.004345201	0.003949086
0.166399996	0.001755628	0.059925543	-0.006530536	0.008029235	30	0	-0.004503749	0.001053111	-0.004334714	0.003996924
0.167199996	-0.000527071	0.051811298	-0.008110196	0.009010877	30	0	-0.004430045	0.000947991	-0.004324376	0.003962292
0.167999996	-0.009398382	0.054019995	-0.008126863	0.009512277	30	0	-0.00448532	0.000963978	-0.004446183	0.003880012
0.168799996	-0.020315714	0.054962894	-0.008070093	0.009672473	30	0	-0.004393194	0.000909339	-0.00441834	0.003831147
0.169599996	-0.025482333	0.056638574	-0.008505672	0.008654544	30	0	-0.004374764	0.000967901	-0.004466252	0.003792945
0.170399996	-0.038755716	0.061545246	-0.009384792	0.008350564	30	0	-0.004393194	0.000949048	-0.00455596	0.003925339
0.171199996	-0.048951392	0.062439713	-0.01087538	0.009668431	30	0	-0.004227364	0.000990216	-0.004471698	0.003970409
0.171999996	-0.051598144	0.064342606	-0.012606791	0.009799414	30	0	-0.004264215	0.000857616	-0.004604012	0.003933419
0.172799996	-0.057491589	0.061305966	-0.014300361	0.009110723	30	0	-0.004190513	0.000863751	-0.004639122	0.003821011
0.173599996	-0.062653561	0.071664181	-0.015709885	0.009753673	30	0	-0.004061531	0.000843286	-0.004632138	0.003825187
0.174399996	-0.067788082	0.067024233	-0.016223401	0.009903344	30	0	-0.003950973	0.000876795	-0.00464991	0.00381322
0.175199996	-0.075659276	0.069401972	-0.016574957	0.009318561	30	0	-0.003895692	0.000887711	-0.004726845	0.003785058
0.175999996	-0.083089408	0.075358507	-0.016634182	0.00913572	30	0	-0.00382199	0.000840816	-0.004785893	0.003801352
0.176799996	-0.087804299	0.074315228	-0.016592548	0.009211715	30	0	-0.003729853	0.000899054	-0.004827062	0.00383495
0.177599996	-0.101225189	0.076596999	-0.016719804	0.009106607	30	0	-0.003674579	0.000876179	-0.004903964	0.003814353
0.178399995	-0.106427893	0.065899812	-0.017814944	0.008158353	30	0	-0.003656155	0.000881059	-0.005024514	0.003841872
0.179199995	-0.113527921	0.067820364	-0.018808387	0.007974835	30	0	-0.003527186	0.000863708	-0.005043433	0.003856328
0.179999995	-0.117517447	0.070190997	-0.019601653	0.008081868	30	0	-0.003361356	0.000824315	-0.005032901	0.003790153
0.180799995	-0.11918878	0.071990745	-0.01911458	0.007798734	30	0	-0.003269233	0.000788547	-0.005097043	0.003749039
0.181599995	-0.123974794	0.072845405	-0.018217305	0.007394157	30	0	-0.003140254	0.000820658	-0.005117115	0.003762208
0.182399995	-0.128284998	0.075550149	-0.017102153	0.00761647	30	0	-0.003084979	0.000750807	-0.005202417	0.003741188
0.183199995	-0.141058264	0.075787087	-0.016806655	0.007655411	30	0	-0.002900722	0.000788364	-0.005152456	0.003771943
0.183999995	-0.138438313	0.073473564	-0.01686603	0.007362081	30	0	-0.002716462	0.00075622	-0.005103577	0.003772654
0.184799995	-0.134762671	0.074374915	-0.016462771	0.007033542	30	0	-0.002642757	0.000779063	-0.005163314	0.003756085
0.185599995	-0.136451582	0.075765581	-0.015304517	0.006320943	30	0	-0.00256905	0.000746417	-0.00521607	0.003730606
0.186399995	-0.145681722	0.072416653	-0.014716208	0.005804073	30	0	-0.002476916	0.000680112	-0.005242268	0.003797214
0.187199995	-0.14799596	0.071316146	-0.014302166	0.005612397	30	0	-0.002366355	0.000702176	-0.005246794	0.003786776
0.187999995	-0.147572672	0.077874811	-0.01405646	0.005505451	30	0	-0.00221894	0.000793021	-0.005212437	0.0037468
0.188799995	-0.147179246	0.083220339	-0.013414834	0.00563045	30	0	-0.002218946	0.000745525	-0.005322346	0.003739315
0.189599995	-0.152856626	0.079967674	-0.012594002	0.005914584	30	0	-0.002089969	0.000690689	-0.005296238	0.003752234
0.190399995	-0.156168725	0.079282945	-0.012290013	0.006280759	30	0	-0.002071543	0.000624273	-0.005376305	0.003692981
0.191199995	-0.163742852	0.078500737	-0.012406671	0.005827538	30	0	-0.001997841	0.000572368	-0.005401266	0.00371108
0.191999995	-0.161113137	0.08054889	-0.012718838	0.004511022	30	0	-0.001887285	0.000568014	-0.005392387	0.003716615
0.192799995	-0.1568123	0.083557922	-0.012066918	0.003628758	30	0	-0.001795157	0.00059611	-0.005400046	0.003727364
0.193599995	-0.16046616	0.08461146	-0.011165314	0.004076199	30	0	-0.00177673	0.000605668	-0.005473309	0.003738085
0.194399995	-0.164358409	0.0825955	-0.010719566	0.004406596	30	0	-0.00162933	0.000603585	-0.005412498	0.003787923
0.195199995	-0.162744481	0.080485809	-0.010163664	0.004210981	30	0	-0.001666189	0.000561545	-0.005533029	0.003724217
0.195999995	-0.169070684	0.079717794	-0.009508625	0.00406835	30	0	-0.001518785	0.000489815	-0.005463342	0.003666841
0.196799995	-0.167648996	0.0793668	-0.009159821	0.004173269	30	0	-0.001389803	0.000484606	-0.005408714	0.003771886
0.197599995	-0.165731873	0.081073638	-0.008884982	0.003992355	30	0	-0.001334531	0.000472512	-0.005425575	0.003777972
0.198399995	-0.166742204	0.077122515	-0.008576986	0.003508479	30	0	-0.001297672	0.000459285	-0.00545816	0.003722201
0.199199995	-0.169912454	0.078820384	-0.008214728	0.003704962	30	0	-0.001242397	0.000434071	-0.0054698	0.003741426
0.199999995	-0.170407157	0.081356352	-0.007787401	0.003736515	30	0	-0.001187119	0.000442297	-0.00547799	0.003711987
0.200799995	-0.172104524	0.079886689	-0.007574253	0.003766392	30	0	-0.00111342	0.000470122	-0.00546506	0.003710392
0.201599995	-0.170723262	0.077606406	-0.0070842	0.003488685	30	0	-0.001094994	0.000454696	-0.005505254	0.003653459
0.202399995	-0.172222087	0.080219033	-0.006756427	0.003020748	30	0	-0.001021295	0.000426999	-0.005485941	0.003689947
0.203199995	-0.174336307	0.081004615	-0.006284689	0.003000852	30	0	-0.001021289	0.000467061	-0.005538393	0.003637964
0.203999995	-0.180970639	0.084779054	-0.00608089	0.003470843	30	0	-0.001002868	0.000449129	-0.005568511	0.003697738
0.204799995	-0.177834535	0.081072302	-0.006305903	0.00341679	30	0	-0.000947593	0.000267861	-0.005563247	0.003594741
0.205599995	-0.177471819	0.081783709	-0.006310302	0.002739447	30	0	-0.000929166	0.000352805	-0.005595816	0.003623937
0.206399995	-0.180555427	0.083561269	-0.006224649	0.002484278	30	0	-0.000910739	0.00037508	-0.005627187	0.003622954
0.207199995	-0.180170357	0.082640034	-0.005949388	0.002910242	30	0	-0.00083704	0.000443402	-0.005601712	0.003573858
0.207999995	-0.177103882	0.086459872	-0.005534527	0.003190524	30	0	-0.000800195	0.000383853	-0.005610307	0.003623482
0.208799995	-0.182050076	0.083566451	-0.005329538	0.003196058	30	0	-0.000818619	0.000368588	-0.005671084	0.003607097
0.209599995	-0.183212619	0.082681776	-0.00530671	0.003191401	30	0	-0.000726491	0.000432538	-0.005621196	0.003610336
0.210399995	-0.181383434	0.085341058	-0.005368894	0.003248628	30	0	-0.000689634	0.0004517	-0.005626968	0.003619841
0.211199995	-0.178684364	0.082064994	-0.004974421	0.002824721	30	0	-0.00048695	0.000491833	-0.005465749	0.003655907
0.211999995	-0.174927835	0.08266146	-0.00422474	0.003261373	30	0	-0.000560652	0.00048756	-0.005575708	0.003626992
0.212799995	-0.174890983	0.085973414	-0.003530353	0.003697448	30	0	-0.000505369	0.000492116	-0.00555007	0.003780097
0.213599995	-0.177968766	0.081652918	-0.003343389	0.003815129	30	0	-0.000523795	0.000492279	-0.005595088	0.003610451
0.214399995	-0.181175187	0.079435197	-0.003934955	0.003421382	30	0	-0.000431664	0.000488498	-0.005532585	0.003756384
0.215199995	-0.175070887	0.090193937	-0.00405522	0.003217101	30	0	-0.000339533	0.000466497	-0.005474434	0.003704682
0.215999995	-0.170937922	0.086848385	-0.00297344	0.003297487	30	0	-0.000321106	0.00046087	-0.005484538	0.00364705
0.216799995	-0.156662234	0.092619339	-0.00176821	0.003613638	30.00001619	3.615E-05	-0.000361282	0.000476834	-0.005558816	0.003731687
0.217599995	0.489584892	0.395307022	0.025638623	0.024046261	30.00053226	0.000357973	0.000125356	0.00059613	-0.005525933	0.003630829
0.218399994	2.121406933	0.536455665	0.184779858	0.076057809	30.00280956	0.001089475	0.002114242	0.000967857	-0.005014241	0.003585584
0.219199994	4.102074362	0.61518612	0.55529247	0.148334083	30.00830057	0.002238706	0.00568321	0.001178865	-0.003868294	0.003526945
0.219999994	6.185024181	0.588625803	1.194724985	0.228075528	30.01841059	0.003809625	0.009804551	0.001431516	-0.002532801	0.003843162
0.220799994	7.969926591	0.489696547	2.096752781	0.29740919	30.03457015	0.005801749	0.013671641	0.001450114	-0.001029133	0.003909131
0.221599994	9.361420829	0.414971389	3.216859984	0.35363032	30.05819069	0.008203708	0.01655165	0.002113021	0.000378529	0.004055196
0.222399994	10.4791233	0.393503676	4.511034687	0.396567871	30.09071206	0.011031438	0.01819065	0.00211926	0.001524428	0.004085168
0.223199994	11.50548885	0.420357991	5.948789642	0.433819433	30.13355219	0.014274425	0.019532564	0.002182647	0.003152453	0.004096889
0.223999994	12.61177038	0.48633987	7.52317048	0.477332803	30.18812575	0.017938455	0.020341926	0.002387508	0.004691417	0.00441873
0.224799994	13.89475738	0.51723808	9.246547141	0.526226754	30.25586002	0.022017678	0.020936159	0.002367783	0.006174988	0.004535631
0.225599994	15.25591917	0.552225088	11.13264622	0.578873572	30.33818551	0.026523312	0.021577291	0.002189832	0.007708548	0.004359492
0.226399994	16.69552627	0.526025933	13.18985896	0.6318002	30.43651365	0.031432931	0.022656421	0.002148847	0.009607597	0.004375319
0.227199994	18.12952599	0.511799722	15.42922006	0.685139061	30.55227172	0.036774437	0.023864458	0.002029717	0.011563976	0.004198562
0.227999994	19.33057461	0.393129601	17.85299636	0.737166061	30.68689346	0.042531166	0.025500299	0.001912563	0.013931315	0.00406536
0.228799994	20.3327247	0.374116852	20.45551009	0.790590969	30.84177773	0.048703359	0.026794258	0.002115601	0.015971543	0.003892066
0.229599994	21.31144283	0.346164045	23.23615171	0.844142994	31.01836438	0.055296235	0.028579557	0.001943465	0.018515294	0.004150073
0.230399994	22.2304654	0.446772849	26.19867224	0.896246951	31.21808394	0.062309819	0.030602427	0.002191988	0.021327762	0.004404149
0.231199994	23.24734173	0.39220111	29.32995098	0.945567185	31.44233524	0.069733112	0.03238789	0.002148937	0.023914761	0.004468234
0.231999994	24.26206751	0.457320473	32.63425219	0.991182094	31.69256138	0.077588344	0.034529709	0.002193039	0.026794329	0.00428174
0.232799994	25.27862801	0.418061456	36.10392682	1.036061086	31.9701641	0.085824769	0.03674001	0.002374602	0.02964933	0.004122118
0.233599994	25.70589174	0.389141185	39.71299139	1.06035554	32.27608375	0.094194776	0.038988008	0.002313645	0.03273035	0.004513637
0.234399994	25.71292337	0.346535313	43.36733671	1.070220112	32.61046104	0.102565026	0.040117629	0.002326187	0.035447827	0.004434668
0.235199994	25.49948739	0.376680677	47.00746155	1.066664282	32.97329597	0.110935466	0.040939613	0.002535172	0.03861483	0.004252429
0.235999994	25.39498048	0.343751754	50.61949237	1.054849584	33.36458854	0.119306055	0.040551134	0.002280153	0.041076462	0.004476369
0.236799994	25.3235551	0.313360092	54.21060404	1.050213607	33.78432292	0.127671215	0.040444674	0.002686271	0.044169769	0.004448385
0.237599994	24.99665134	0.306504189	57.77605071	1.042695851	34.23238682	0.135912136	0.039804184	0.002671722	0.04701909	0.004618949
0.238399994	24.04206733	0.371333867	61.25146621	1.00467704	34.7078273	0.143760325	0.038087078	0.002669942	0.049622542	0.004695987
0.239199994	22.90533062	0.391478978	64.54324535	0.944754862	35.20922679	0.151182308	0.035138363	0.002243813	0.051973074	0.004821385
0.239999994	21.71483558	0.359197301	67.62326539	0.877503915	35.73515802	0.158194916	0.03145152	0.002414161	0.054343944	0.004787757
0.240799994	20.5749525	0.347254095	70.47433328	0.812218302	36.28422215	0.164786811	0.026856594	0.00216373	0.056203643	0.004656404
0.241599994	19.50810249	0.33109395	73.09904854	0.748133988	36.85497608	0.170958046	0.022215355	0.002257391	0.057976994	0.004539703
0.242399994	18.33662375	0.456772882	75.50366326	0.68429678	37.44601772	0.176714115	0.017984395	0.002069043	0.059793946	0.004671553
0.243199994	16.97034735	0.451324548	77.70885266	0.630176377	38.0558946	0.182049542	0.01419645	0.001944163	0.061423825	0.004518681
0.243999994	15.70301812	0.440122374	79.7257784	0.576882973	38.68320141	0.186964195	0.011271218	0.001757574	0.063155561	0.004814147
0.244799994	14.51305729	0.410933031	81.57064805	0.525241601	39.32650764	0.191458074	0.008227834	0.001539601	0.064020674	0.004826838
0.245599994	13.3010825	0.399733372	83.23848264	0.477251117	39.98440185	0.195542401	0.006517919	0.001771775	0.065475323	0.00485932
0.246399994	12.2031933	0.405652713	84.73457509	0.428332424	40.65546	0.199205985	0.005308194	0.001862284	0.06676264	0.004787835
0.247199994	11.07092733	0.407036214	86.06824148	0.378485709	41.33825158	0.202448816	0.004004879	0.001650257	0.067374538	0.004944023
0.247999994	9.929865531	0.39822265	87.23773107	0.326998709	42.03134609	0.205270882	0.003525121	0.002073563	0.068357632	0.004957319
0.248799994	8.783422569	0.419954293	88.2440626	0.271695616	42.73333819	0.207672134	0.003312044	0.001895514	0.069291074	0.005069475
0.249599994	7.607094657	0.429779013	89.07822677	0.21735851	43.44278803	0.209658224	0.002932985	0.001850704	0.069773861	0.005020094
0.250399994	6.047820127	0.64579099	89.72215084	0.153786485	44.15804485	0.21103269	0.002512795	0.001921473	0.070214255	0.004990125
0.251199994	3.831671283	0.725144931	90.09824472	0.068481825	44.87661398	0.211599305	0.000938141	0.001963241	0.070107135	0.004961946
0.251999994	1.294658057	0.790049526	90.11761691	0.065960327	45.59567901	0.211324415	-0.001567413	0.002244799	0.069852471	0.00495758
0.252799994	-1.411155997	0.850947781	89.74108268	0.176852292	46.31239477	0.210213639	-0.005399022	0.002044537	0.068833187	0.004955531
0.253599994	-4.08971849	0.678023491	88.95291037	0.290316293	47.02402835	0.208390275	-0.009084163	0.002355778	0.067948294	0.004667757
0.254399994	-6.034564306	0.559729089	87.82286403	0.3719998	47.72869722	0.20613487	-0.011865692	0.00199819	0.066768636	0.004619061
0.255199994	-7.608790236	0.464910845	86.45469838	0.42673351	48.42497052	0.203447475	-0.012896758	0.001824343	0.065421654	0.00444726
0.255999994	-8.850412675	0.391615142	84.92669836	0.463447323	49.11142097	0.20035614	-0.011886746	0.002179993	0.064097909	0.004344514
0.256799994	-9.853653314	0.393410813	83.28643021	0.494183838	49.78662131	0.196832797	-0.00937408	0.002332613	0.06273295	0.004380936
0.257599993	-10.7458818	0.339029583	81.5639349	0.519595706	50.44913778	0.192894295	-0.006063075	0.001825905	0.061269405	0.004450676
0.258399993	-11.69740691	0.393228159	79.76014652	0.543097264	51.09757477	0.188546273	-0.002750128	0.002186027	0.059727442	0.004308777
0.259199993	-12.8216694	0.446538299	77.85878782	0.578763373	51.73048919	0.183766254	-0.000158019	0.001833643	0.058128631	0.004618912
0.259999993	-14.18324944	0.480722966	75.82943481	0.622189904	52.34647571	0.178576792	0.00100899	0.001181076	0.056201827	0.004390675
0.260799993	-15.69139049	0.528498393	73.64085489	0.671476179	52.9440851	0.172966518	0.000949401	0.001533878	0.054419794	0.004680261
0.261599993	-17.5321024	0.591914976	71.24974118	0.736217597	53.52191529	0.166941131	-0.000856814	0.001463703	0.052182303	0.004521979
0.262399993	-19.13780346	0.425778549	68.65083385	0.797559973	54.07853576	0.160489427	-0.003879428	0.001578429	0.049775923	0.004325232
0.263199993	-20.46985104	0.430657259	65.83862218	0.854386965	54.6125286	0.153622734	-0.007625015	0.00179877	0.047417064	0.004564365
0.263999993	-21.71545381	0.459143748	62.81067686	0.920887099	55.12245718	0.146340917	-0.012374166	0.001724948	0.044523956	0.004411047
0.264799993	-22.96101282	0.461825615	59.58329838	0.981587749	55.60691941	0.138638533	-0.017375531	0.001716613	0.041616818	0.004350391
0.265599993	-24.20273367	0.465217219	56.16880892	1.03271609	56.06449127	0.13052675	-0.022812785	0.002314955	0.038425023	0.004311751
0.266399993	-25.11499974	0.48387079	52.58845873	1.075355148	56.49397832	0.122173018	-0.028043307	0.002523655	0.035346291	0.004191904
0.267199993	-25.40004784	0.370045717	48.92277815	1.092387336	56.89501744	0.11380239	-0.032513624	0.002376866	0.032266963	0.004273025
0.267999993	-25.35987231	0.442643585	45.25005168	1.088990773	57.26760216	0.105437437	-0.036215769	0.002558145	0.028977394	0.004404108
0.268799993	-25.34670977	0.488826834	41.60236654	1.070688528	57.61174184	0.097061586	-0.03883636	0.002642408	0.025991994	0.00418972
0.269599993	-25.22902442	0.435428746	37.98722638	1.057813889	57.92741128	0.088697018	-0.040854408	0.003393386	0.022998901	0.00433065
0.270399993	-25.04126311	0.466626875	34.37557436	1.049844012	58.21468389	0.080382547	-0.042420688	0.003140378	0.01999139	0.004432289
0.271199993	-24.24303051	0.456846232	30.83528925	1.028888539	58.47417975	0.072392648	-0.042987545	0.002973322	0.017093426	0.004181891
0.271999993	-23.04247374	0.551886792	27.43870217	0.970275422	58.70722069	0.064817965	-0.042132186	0.003078289	0.014390549	0.004180275
0.272799993	-21.6760373	0.547118027	24.25806938	0.902646008	58.91522138	0.057663997	-0.039887305	0.003440126	0.011955711	0.004227326
0.273599993	-20.39917806	0.562622745	21.30614349	0.840421478	59.09962492	0.050930963	-0.036746309	0.003206993	0.009757585	0.004233327
0.274399993	-19.06225474	0.641399394	18.56242277	0.765593222	59.26183017	0.044607413	-0.03329465	0.003360253	0.007483515	0.004370017
0.275199993	-17.41916797	0.63813052	16.0433298	0.695067169	59.40326763	0.038715758	-0.029325565	0.002707309	0.005664151	0.004503422
0.275999993	-15.80537364	0.48858788	13.73751068	0.644670217	59.52537717	0.033228362	-0.025664033	0.002092191	0.003825049	0.004141817
0.276799993	-14.35828272	0.535977037	11.61589225	0.59865988	59.62955763	0.028167407	-0.021955861	0.001773673	0.00245775	0.00410782
0.277599993	-12.94371434	0.544914733	9.663884469	0.551336935	59.71724276	0.023527115	-0.018952381	0.001778825	0.000756701	0.00420939
0.278399993	-11.55123214	0.531877152	7.889740314	0.499039016	59.78985984	0.019302022	-0.016059805	0.002091066	-0.000720392	0.004129645
0.279199993	-10.17890066	0.517596472	6.298642284	0.445365937	59.84882355	0.015497516	-0.013108228	0.002176184	-0.001772572	0.004279152
0.279999993	-8.844085082	0.505037814	4.889826208	0.392547462	59.8955705	0.012103269	-0.010443563	0.002121101	-0.002705112	0.004295159
0.280799993	-7.553458007	0.485374423	3.664416862	0.338197042	59.93150603	0.009140871	-0.008098557	0.002315142	-0.003510992	0.004369877
0.281599993	-6.331214716	0.454565964	2.617872679	0.284212665	59.95806064	0.006587816	-0.006032231	0.002296679	-0.004116752	0.004445729
0.282399993	-5.12892562	0.403161783	1.745262675	0.233282489	59.97664578	0.004455134	-0.004424701	0.002343394	-0.004725692	0.004456694
0.283199993	-3.967510021	0.376547331	1.043046799	0.184567764	59.98871713	0.002744481	-0.002977028	0.002178936	-0.005080005	0.004458572
0.283999993	-2.81454275	0.365840332	0.508355525	0.13767821	59.9956642	0.001448126	-0.001666664	0.002128553	-0.005240404	0.004410753
0.284799993	-1.650101025	0.369304538	0.141650009	0.089164356	59.99891425	0.000571003	-0.00076586	0.001966105	-0.005558963	0.004506855
0.285599993	-0.496176632	0.329324782	-0.050895259	0.040048136	59.99990715	0.000107769	0.00020858	0.001870787	-0.005610183	0.00449644
0.286399993	0.527797051	0.257228369	-0.063970311	0.028613275	60	0	0.00109767	0.001846157	-0.005478949	0.004574486
0.287199993	0.814139374	0.070827513	0.036516496	0.039341987	60	0	0.001595166	0.001856472	-0.005052225	0.004491496
0.287999993	0.54329886	0.134422504	0.125345137	0.024549494	60	0	0.001189801	0.001881316	-0.004664831	0.004511693
0.288799993	0.195411453	0.117308901	0.16283444	0.016024269	60	0	-6.31584E-05	0.002082124	-0.004673448	0.004540259
0.289599993	0.005395359	0.061256889	0.159937161	0.022768314	60	0	-0.001389812	0.00204673	-0.004672639	0.004480848
0.290399993	-0.096312456	0.092373767	0.130372327	0.028586668	60	0	-0.002532188	0.001888248	-0.004658696	0.004431516
0.291199993	-0.118644283	0.099513971	0.087516635	0.03012366	60	0	-0.003490324	0.001583378	-0.004779359	0.004398369
0.291999993	-0.081390759	0.099765844	0.044148495	0.027623314	60	0	-0.004024683	0.001489862	-0.004835222	0.00446282
