%	Motor: Torque	Motor: Torque	Motor: Torque	Motor: Torque	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Speed controller: Actual speed	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Set position	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Position controller: Lag error	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Two encoder control: Positions difference	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component	CTRL Current controller: Actual stator current quadrature component
Zeit	MittelwertMotorTorque	StandardabweichungMotorTorque	minus3sigmaMotorTorque	plus3sigmaMotorTorque	MittelwertActualSpeed	StandardabweichungActualSpeed	minus3sigmaActualSpeed	plus3sigmaActualSpeed	MittelwertSetPosition	StandardabweichungSetPosition	minus3sigmaSetPosition	plus3sigmaSetPosition	MittelwertLagError	StandardabweichungMittelwertLagError	minus3sigmaMittelwertLagError	plus3sigmaMittelwertLagError	MittelwertPositionsDifference	StandardabweichungPositionsDifference	minus3sigmaPositionsDifference	plus3sigmaPositionsDifference	MittelwertStatorCurrent	StandardabweichungStatorCurrent	minus3sigmaStatorCurrent	plus3sigmaStatorCurrent
0.331199992	-0.000462793	8.32027E-06	-0.000487754	-0.000437832	-0.000526747	4.58966E-05	-0.000664437	-0.000389057	88.20062574	0.153138485	87.74121028	88.66004119	-0.033437793	0.002712184	-0.041574347	-0.02530124	-0.042077463	0.009595853	-0.070865022	-0.013289903	-0.000815567	2.03074E-05	-0.000876489	-0.000754645
0.331599992	-0.00046693	8.26091E-06	-0.000491713	-0.000442147	-0.000559193	4.64452E-05	-0.000698529	-0.000419858	88.08592383	0.162764473	87.59763041	88.57421725	-0.033916062	0.003047883	-0.043059711	-0.024772413	-0.043400013	0.009665486	-0.072396471	-0.014403555	-0.000825368	2.16305E-05	-0.000890259	-0.000760476
0.331999992	-0.000470628	8.51827E-06	-0.000496183	-0.000445073	-0.000591954	4.69053E-05	-0.00073267	-0.000451239	87.96441237	0.1724756	87.44698557	88.48183917	-0.034527969	0.002491211	-0.042001601	-0.027054336	-0.044906541	0.009471278	-0.073320375	-0.016492708	-0.000833344	2.23007E-05	-0.000900246	-0.000766442
0.332399992	-0.000473218	7.55793E-06	-0.000495892	-0.000450544	-0.000625017	4.73332E-05	-0.000767017	-0.000483017	87.83603382	0.18225477	87.28926951	88.38279813	-0.034845888	0.002671062	-0.042859074	-0.026832702	-0.046169674	0.009530756	-0.074761941	-0.017577407	-0.000838174	1.96021E-05	-0.00089698	-0.000779368
0.332799992	-0.000475441	7.45578E-06	-0.000497809	-0.000453074	-0.000658316	4.76622E-05	-0.000801303	-0.00051533	87.70073954	0.192085929	87.12448176	88.27699733	-0.03509831	0.002318376	-0.042053439	-0.028143182	-0.047425536	0.009660607	-0.076407357	-0.018443715	-0.000843413	2.17827E-05	-0.000908761	-0.000778065
0.333199992	-0.000477715	7.16048E-06	-0.000499196	-0.000456233	-0.000691795	4.78236E-05	-0.000835266	-0.000548324	87.55848885	0.2019533	86.95262895	88.16434875	-0.035535468	0.002258561	-0.042311152	-0.028759784	-0.04892723	0.009695402	-0.078013435	-0.019841025	-0.000848732	1.95597E-05	-0.000907411	-0.000790053
0.333599992	-0.00047889	5.7091E-06	-0.000496017	-0.000461762	-0.000725398	4.78932E-05	-0.000869077	-0.000581718	87.40925471	0.211843052	86.77372555	88.04478387	-0.036087468	0.002149461	-0.042535852	-0.029639084	-0.050605295	0.009813649	-0.080046241	-0.021164349	-0.000849837	1.69738E-05	-0.000900758	-0.000798916
0.333999992	-0.000479096	6.03807E-06	-0.00049721	-0.000460981	-0.00075908	4.7896E-05	-0.000902768	-0.000615392	87.25302092	0.221739129	86.58780354	87.91823831	-0.036397466	0.002078019	-0.042631525	-0.030163408	-0.052098167	0.009669149	-0.081105614	-0.023090721	-0.000849653	2.08249E-05	-0.000912128	-0.000787179
0.334399992	-0.000479241	8.58554E-06	-0.000504997	-0.000453484	-0.000792755	4.78301E-05	-0.000936245	-0.000649264	87.0897789	0.231627717	86.39489575	87.78466205	-0.036488806	0.002211643	-0.043123736	-0.029853877	-0.053438989	0.00953852	-0.08205455	-0.024823427	-0.000849818	2.66891E-05	-0.000929885	-0.000769751
0.334799992	-0.000478562	7.16993E-06	-0.000500072	-0.000457053	-0.000826472	4.77044E-05	-0.000969585	-0.000683359	86.9195315	0.241497172	86.19503999	87.64402302	-0.036651618	0.002224079	-0.043323853	-0.029979382	-0.054906867	0.009428516	-0.083192415	-0.02662132	-0.000847303	2.17713E-05	-0.000912617	-0.000781989
0.335199992	-0.000478442	5.21557E-06	-0.000494088	-0.000462795	-0.000860258	4.74034E-05	-0.001002468	-0.000718048	86.7422905	0.25133263	85.98829261	87.49628839	-0.03654764	0.001954132	-0.042410036	-0.030685244	-0.056192152	0.009580777	-0.084934484	-0.02744982	-0.000848108	1.84088E-05	-0.000903334	-0.000792882
0.335599992	-0.000477458	6.5408E-06	-0.000497081	-0.000457836	-0.000894013	4.71887E-05	-0.001035579	-0.000752447	86.55808194	0.261117344	85.77472991	87.34143398	-0.03644722	0.00173134	-0.041641239	-0.031253201	-0.057609024	0.00944447	-0.085942434	-0.029275615	-0.000843801	2.11157E-05	-0.000907148	-0.000780454
0.335999992	-0.000474171	5.52665E-06	-0.000490751	-0.000457592	-0.000927611	4.69787E-05	-0.001068547	-0.000786675	86.36693414	0.270844346	85.5544011	87.17946718	-0.036416545	0.002160521	-0.042898109	-0.029934981	-0.059214868	0.009691015	-0.088287912	-0.030141824	-0.000833356	1.77245E-05	-0.000886529	-0.000780182
0.336399992	-0.000470914	5.64928E-06	-0.000487862	-0.000453966	-0.000960893	4.66762E-05	-0.001100922	-0.000820864	86.16888968	0.28049475	85.32740543	87.01037393	-0.035991423	0.00233218	-0.042987964	-0.028994881	-0.060531321	0.00955987	-0.089210931	-0.03185171	-0.000826148	2.20191E-05	-0.000892206	-0.000760091
0.336799991	-0.000467551	7.36747E-06	-0.000489653	-0.000445448	-0.00099396	4.63441E-05	-0.001132992	-0.000854928	85.96399689	0.29006317	85.09380738	86.8341864	-0.035447378	0.001765948	-0.040745222	-0.030149534	-0.06182801	0.009317136	-0.089779419	-0.033876601	-0.000818069	2.30201E-05	-0.000887129	-0.000749008
0.337199991	-0.000464176	5.8559E-06	-0.000481744	-0.000446608	-0.001026679	4.58331E-05	-0.001164179	-0.00088918	85.75231711	0.299532043	84.85372098	86.65091324	-0.034807323	0.002130511	-0.041198856	-0.028415789	-0.063123239	0.00971825	-0.09227799	-0.033968488	-0.000809689	1.63786E-05	-0.000858825	-0.000760553
0.337599991	-0.000458965	8.43654E-06	-0.000484275	-0.000433655	-0.00105902	4.52211E-05	-0.001194683	-0.000923357	85.53391552	0.308891445	84.60724118	86.46058986	-0.033922585	0.002202247	-0.040529326	-0.027315844	-0.064257937	0.00942334	-0.092527956	-0.035987919	-0.000794789	2.78427E-05	-0.000878317	-0.000711261
0.337999991	-0.000453656	8.29553E-06	-0.000478543	-0.00042877	-0.001091014	4.46123E-05	-0.001224851	-0.000957178	85.30886618	0.31812997	84.35447627	86.26325609	-0.033189756	0.002164646	-0.039683694	-0.026695818	-0.06562568	0.009330467	-0.09361708	-0.03763428	-0.000782781	2.26102E-05	-0.000850611	-0.00071495
0.338399991	-0.000449193	7.83458E-06	-0.000472697	-0.000425689	-0.001122636	4.39401E-05	-0.001254456	-0.000990816	85.07725398	0.327236267	84.09554518	86.05896278	-0.032395151	0.002183408	-0.038945374	-0.025844927	-0.067020722	0.009460191	-0.095401296	-0.038640148	-0.000772788	2.33733E-05	-0.000842908	-0.000702668
0.338799991	-0.000444141	9.0574E-06	-0.000471314	-0.000416969	-0.001153861	4.31724E-05	-0.001283378	-0.001024344	84.83917395	0.336202588	83.83056619	85.84778172	-0.031186885	0.002260624	-0.037968759	-0.024405012	-0.06810264	0.009370092	-0.096212916	-0.039992365	-0.000759704	2.39003E-05	-0.000831405	-0.000688003
0.339199991	-0.000437312	8.6661E-06	-0.00046331	-0.000411313	-0.001184602	4.24532E-05	-0.001311962	-0.001057242	84.5947183	0.345012069	83.55968209	85.62975451	-0.029905382	0.002313304	-0.036845295	-0.022965469	-0.069220004	0.009551113	-0.097873344	-0.040566664	-0.000740893	2.40551E-05	-0.000813059	-0.000668728
0.339599991	-0.000430628	9.18518E-06	-0.000458183	-0.000403072	-0.001214598	4.16059E-05	-0.001339416	-0.00108978	84.34399891	0.353660366	83.28301781	85.40498001	-0.02878595	0.002531815	-0.036381393	-0.021190506	-0.070576536	0.009372623	-0.098694406	-0.042458666	-0.000726747	2.39291E-05	-0.000798534	-0.000654959
0.339999991	-0.000423914	9.39425E-06	-0.000452097	-0.000395731	-0.001243997	4.07678E-05	-0.001366301	-0.001121694	84.08712705	0.362135019	83.00072199	85.17353211	-0.027617208	0.002229822	-0.034306673	-0.020927743	-0.071918033	0.009445568	-0.100254738	-0.043581329	-0.000709178	2.65361E-05	-0.000788786	-0.000629569
0.340399991	-0.000416675	1.08949E-05	-0.00044936	-0.000383991	-0.001272733	3.96873E-05	-0.001391795	-0.001153671	83.82422352	0.370425724	82.71294635	84.93550069	-0.025806475	0.002534916	-0.033411224	-0.018201725	-0.07265414	0.009157102	-0.100125447	-0.045182834	-0.000692521	2.78262E-05	-0.000775999	-0.000609042
0.340799991	-0.000409321	1.05501E-05	-0.000440972	-0.000377671	-0.001300819	3.87675E-05	-0.001417121	-0.001184516	83.55541706	0.378526862	82.41983647	84.69099765	-0.024300565	0.002627524	-0.032183137	-0.016417993	-0.073710941	0.009360043	-0.101791069	-0.045630813	-0.000673893	2.78499E-05	-0.000757443	-0.000590343
0.341199991	-0.000402781	1.04318E-05	-0.000434077	-0.000371486	-0.001328245	3.76457E-05	-0.001441182	-0.001215308	83.28084087	0.386425679	82.12156384	84.44011791	-0.023046734	0.002692118	-0.031123088	-0.014970379	-0.075033662	0.009284283	-0.102886512	-0.047180813	-0.00065974	2.57143E-05	-0.000736883	-0.000582597
0.341599991	-0.000394313	1.11689E-05	-0.000427819	-0.000360806	-0.001354957	3.66871E-05	-0.001465019	-0.001244896	83.00063705	0.394115728	81.81828987	84.18298424	-0.02135129	0.002668198	-0.029355885	-0.013346695	-0.075945598	0.009089142	-0.103213023	-0.048678174	-0.00063634	3.00037E-05	-0.000726352	-0.000546329
0.341999991	-0.000387023	1.11859E-05	-0.000420581	-0.000353465	-0.001380791	3.54049E-05	-0.001487006	-0.001274577	82.71494738	0.40158776	81.5101841	83.91971066	-0.019393305	0.002786083	-0.027751554	-0.011035056	-0.076559412	0.009010714	-0.103591555	-0.049527269	-0.000622112	2.58989E-05	-0.000699809	-0.000544415
0.342399991	-0.000378465	1.32347E-05	-0.000418169	-0.000338761	-0.00140584	3.43394E-05	-0.001508859	-0.001302822	82.42392953	0.408834092	81.19742725	83.65043181	-0.017785333	0.002971167	-0.026698833	-0.008871832	-0.07751704	0.008953827	-0.10437852	-0.05065556	-0.000600593	3.13492E-05	-0.000694641	-0.000506545
0.342799991	-0.00037016	1.36565E-05	-0.00041113	-0.000329191	-0.001430047	3.30996E-05	-0.001529346	-0.001330749	82.12773863	0.415848507	80.88019311	83.37528416	-0.016564632	0.002688135	-0.024629039	-0.008500226	-0.078773749	0.009050791	-0.105926123	-0.051621376	-0.000581161	2.81812E-05	-0.000665704	-0.000496617
0.343199991	-0.000360482	1.54751E-05	-0.000406908	-0.000314057	-0.00145339	3.17471E-05	-0.001548631	-0.001358148	81.82653872	0.42262088	80.55867608	83.09440136	-0.014721292	0.00278192	-0.023067053	-0.006375531	-0.079377937	0.008879359	-0.106016015	-0.052739859	-0.000561888	2.92266E-05	-0.000649568	-0.000474208
0.343599991	-0.000351275	1.69538E-05	-0.000402137	-0.000300414	-0.001476083	3.05892E-05	-0.00156785	-0.001384315	81.52049669	0.429146325	80.23305771	82.80793566	-0.013177037	0.003069113	-0.022384375	-0.0039697	-0.080185888	0.008767433	-0.106488186	-0.053883589	-0.000543946	2.99186E-05	-0.000633702	-0.00045419
0.343999991	-0.000339681	1.7837E-05	-0.000393192	-0.00028617	-0.001497692	2.91914E-05	-0.001585266	-0.001410118	81.20978928	0.435417339	79.90353726	82.51604129	-0.011871996	0.002577225	-0.019603669	-0.004140322	-0.081216392	0.008889513	-0.107884931	-0.054547854	-0.000524655	2.84649E-05	-0.00061005	-0.000439261
0.344399991	-0.000325834	1.83375E-05	-0.000380846	-0.000270821	-0.001518643	2.80809E-05	-0.001602886	-0.0014344	80.89459578	0.441426489	79.57031632	82.21887525	-0.01025322	0.002590938	-0.018026036	-0.002480405	-0.081828862	0.008769212	-0.108136497	-0.055521228	-0.00050057	3.03419E-05	-0.000591596	-0.000409545
0.344799991	-0.000313477	1.89396E-05	-0.000370296	-0.000256659	-0.001538312	2.64868E-05	-0.001617773	-0.001458852	80.57509581	0.447170938	79.233583	81.91660863	-0.008739642	0.002852862	-0.017298228	-0.000181055	-0.082463446	0.008706083	-0.108581694	-0.056345198	-0.000483083	3.03625E-05	-0.000574171	-0.000391996
0.345199991	-0.000300359	1.87764E-05	-0.000356688	-0.000244029	-0.001557393	2.5432E-05	-0.001633689	-0.001481097	80.25147915	0.452640475	78.89355772	81.60940057	-0.007664545	0.002404239	-0.014877261	-0.000451828	-0.083443768	0.008765432	-0.109740063	-0.057147474	-0.0004619	2.96679E-05	-0.000550904	-0.000372897
0.345599991	-0.000287465	1.87853E-05	-0.000343821	-0.000231109	-0.001575345	2.37901E-05	-0.001646715	-0.001503974	79.92394066	0.457832222	78.55044399	81.29743732	-0.005973537	0.002472259	-0.013390315	0.00144324	-0.083683793	0.008710813	-0.109816232	-0.057551354	-0.000441495	3.03316E-05	-0.00053249	-0.0003505
0.345999991	-0.000274371	1.90031E-05	-0.000331381	-0.000217362	-0.001592381	2.26477E-05	-0.001660324	-0.001524437	79.59266822	0.462739766	78.20444892	80.98088751	-0.00469167	0.002490483	-0.012163118	0.002779778	-0.084279841	0.008573711	-0.110000975	-0.058558707	-0.000421524	3.02713E-05	-0.000512338	-0.00033071
0.346399991	-0.000260462	1.94223E-05	-0.000318729	-0.000202195	-0.00160848	2.10632E-05	-0.001671669	-0.00154529	79.25786972	0.467359894	77.85579004	80.6599494	-0.003717157	0.002313247	-0.010656898	0.003222584	-0.085015718	0.008631699	-0.110910815	-0.05912062	-0.000397877	3.17398E-05	-0.000493096	-0.000302658
0.346799991	-0.000247207	1.97014E-05	-0.000306311	-0.000188103	-0.001623424	1.97747E-05	-0.001682748	-0.0015641	78.91974163	0.471686847	77.50468109	80.33480217	-0.002342543	0.002220162	-0.009003031	0.004317944	-0.08528922	0.008659242	-0.111266947	-0.059311493	-0.000377882	3.13214E-05	-0.000471846	-0.000283917
0.347199991	-0.00023325	1.99416E-05	-0.000293074	-0.000173425	-0.001637567	1.82757E-05	-0.001692394	-0.00158274	78.57849439	0.475717756	77.15134112	80.00564766	-0.001273111	0.002377761	-0.008406394	0.005860172	-0.085686967	0.008576507	-0.111416488	-0.059957447	-0.000356178	3.17962E-05	-0.000451567	-0.00026079
0.347599991	-0.000219758	1.98822E-05	-0.000279404	-0.000160111	-0.001650565	1.67952E-05	-0.001700951	-0.00160018	78.23433463	0.479445236	76.79599892	79.67267034	-0.000625111	0.002446247	-0.007963853	0.00671363	-0.086426552	0.008406444	-0.111645885	-0.06120722	-0.00033438	3.17524E-05	-0.000429637	-0.000239123
0.347999991	-0.000206967	2.0138E-05	-0.00026738	-0.000146553	-0.001662822	1.54198E-05	-0.001709081	-0.001616562	77.88747533	0.482871092	76.43886206	79.33608861	0.000464618	0.00214247	-0.005962791	0.006892027	-0.086599573	0.008460948	-0.111982416	-0.06121673	-0.000315511	3.21781E-05	-0.000412046	-0.000218977
0.348399991	-0.000191954	2.07778E-05	-0.000254287	-0.00012962	-0.001673737	1.38388E-05	-0.001715253	-0.00163222	77.53813044	0.485986503	76.08017093	78.99608995	0.001478321	0.002325151	-0.005497133	0.008453775	-0.086766091	0.008604224	-0.112578765	-0.060953418	-0.000289993	3.36437E-05	-0.000390924	-0.000189062
0.348799991	-0.000177635	2.02805E-05	-0.000238477	-0.000116794	-0.001683847	1.25007E-05	-0.001721349	-0.001646345	77.18651803	0.488791459	75.72014366	78.65289241	0.001819464	0.002406558	-0.005400212	0.009039139	-0.087468393	0.00837749	-0.112600863	-0.062335924	-0.000267819	3.20279E-05	-0.000363903	-0.000171736
0.349199991	-0.000163701	2.06543E-05	-0.000225664	-0.000101738	-0.001692704	1.08972E-05	-0.001725396	-0.001660013	76.83285745	0.491281914	75.35901171	78.30670319	0.002635128	0.002245375	-0.004100998	0.009371253	-0.087585293	0.008323436	-0.112555599	-0.062614986	-0.000246655	3.27957E-05	-0.000345042	-0.000148268
0.349599991	-0.00014969	2.04782E-05	-0.000211124	-8.82551E-05	-0.001700692	9.65628E-06	-0.001729661	-0.001671723	76.4773709	0.493457848	74.99699735	77.95774444	0.003332706	0.002208179	-0.00329183	0.009957242	-0.087719259	0.008636271	-0.113628073	-0.061810446	-0.000224562	3.22124E-05	-0.000321199	-0.000127925
0.349999991	-0.000135531	2.12329E-05	-0.000199229	-7.18319E-05	-0.001707447	7.94646E-06	-0.001731286	-0.001683607	76.12027931	0.495314709	74.63433519	77.60622344	0.003663327	0.002432604	-0.003634485	0.010961139	-0.088070042	0.008155008	-0.112535065	-0.06360502	-0.000201857	3.43085E-05	-0.000304782	-9.89313E-05
0.350399991	-0.000120347	2.08513E-05	-0.000182901	-5.77932E-05	-0.001713235	6.69781E-06	-0.001733329	-0.001693142	75.76180776	0.496851731	74.27125257	77.25236295	0.004372403	0.00226014	-0.002408017	0.011152822	-0.08796787	0.00820392	-0.112579631	-0.063356109	-0.000177314	3.26645E-05	-0.000275307	-7.93199E-05
0.350799991	-0.000105478	2.16391E-05	-0.000170395	-4.05607E-05	-0.001717883	5.09775E-06	-0.001733177	-0.00170259	75.40218449	0.498066228	73.9079858	76.89638317	0.004562889	0.002251426	-0.00219139	0.011317167	-0.088227885	0.008305409	-0.113144114	-0.063311657	-0.000154127	3.46403E-05	-0.000258048	-5.02065E-05
0.351199991	-9.19887E-05	2.09795E-05	-0.000154927	-2.90502E-05	-0.001721455	3.85669E-06	-0.001733025	-0.001709885	75.04163361	0.498958606	73.54475779	76.53850942	0.004917507	0.002388462	-0.002247879	0.012082893	-0.088238639	0.007961423	-0.112122909	-0.06435437	-0.000134746	3.21729E-05	-0.000231265	-3.82274E-05
0.351599991	-7.7845E-05	2.18219E-05	-0.000143311	-1.23793E-05	-0.001724108	2.50557E-06	-0.001731625	-0.001716591	74.68038591	0.499527452	73.18180355	76.17896826	0.005143247	0.002156794	-0.001327134	0.011613628	-0.088239687	0.008048235	-0.112384393	-0.064094981	-0.000110956	3.61302E-05	-0.000219346	-2.56495E-06
0.351999991	-6.14855E-05	2.18408E-05	-0.000127008	4.03693E-06	-0.001725566	1.91301E-06	-0.001731305	-0.001719827	74.31866741	0.499772235	72.81935071	75.81798412	0.00520845	0.002292446	-0.001668889	0.012085789	-0.088353905	0.007948726	-0.112200081	-0.064507728	-8.31607E-05	3.45046E-05	-0.000186675	2.03531E-05
0.352399991	-4.68635E-05	2.19353E-05	-0.00011267	1.89425E-05	-0.001726045	2.15354E-06	-0.001732506	-0.001719585	73.956707	0.499693061	72.45762782	75.45578619	0.005586111	0.001869238	-2.1602E-05	0.011193825	-0.088015648	0.008017261	-0.112067431	-0.063963866	-6.23552E-05	3.50265E-05	-0.000167435	4.27244E-05
0.352799991	-3.33103E-05	2.16775E-05	-9.83427E-05	3.1722E-05	-0.001725323	3.36084E-06	-0.001735405	-0.00171524	73.5947361	0.499287585	72.09687334	75.09259886	0.005854572	0.002151442	-0.000599755	0.0123089	-0.087723049	0.0078355	-0.111229548	-0.06421655	-4.28909E-05	3.37943E-05	-0.000144274	5.84919E-05
0.353199991	-1.82736E-05	2.23701E-05	-8.53839E-05	4.88368E-05	-0.001723762	4.61049E-06	-0.001737594	-0.001709931	73.23298391	0.498558531	71.73730831	74.7286595	0.005429296	0.00226172	-0.001355865	0.012214456	-0.088037811	0.007689772	-0.111107128	-0.064968495	-1.70453E-05	3.62395E-05	-0.000125764	9.16731E-05
0.353599991	-1.4626E-06	2.24625E-05	-6.88501E-05	6.59249E-05	-0.001720885	6.03834E-06	-0.001739	-0.00170277	72.87167486	0.497508478	71.37914942	74.36420029	0.005890184	0.001919989	0.000130217	0.01165015	-0.087384733	0.007594914	-0.110169475	-0.064599991	1.09828E-05	3.54621E-05	-9.54036E-05	0.000117369
0.353999991	1.30705E-05	2.26213E-05	-5.47935E-05	8.09344E-05	-0.001717089	7.40691E-06	-0.00173931	-0.001694869	72.51104482	0.496135316	71.02263887	73.99945077	0.00590339	0.001978419	-3.18666E-05	0.011838646	-0.087116507	0.007750855	-0.110369073	-0.063863941	3.21613E-05	3.65039E-05	-7.73504E-05	0.000141673
0.354399991	2.77388E-05	2.28813E-05	-4.09053E-05	9.63828E-05	-0.001712194	8.98009E-06	-0.001739135	-0.001685254	72.15131696	0.494441409	70.66799273	73.63464119	0.005680636	0.00213102	-0.000712424	0.012073696	-0.086997059	0.007504669	-0.109511068	-0.064483051	5.51084E-05	3.611E-05	-5.32217E-05	0.000163439
0.354799991	4.34046E-05	2.36161E-05	-2.74438E-05	0.000114253	-0.00170629	1.03827E-05	-0.001737438	-0.001675142	71.79271889	0.49242706	70.31543771	73.27000007	0.005888513	0.002210717	-0.000743638	0.012520664	-0.086419058	0.007538086	-0.109033316	-0.0638048	8.0169E-05	3.79927E-05	-3.38092E-05	0.000194147
0.355199991	5.92344E-05	2.32504E-05	-1.05168E-05	0.000128986	-0.001699378	1.19442E-05	-0.001735211	-0.001663545	71.43547885	0.490095193	69.96519327	72.90576443	0.005955536	0.001916882	0.00020489	0.011706182	-0.085907434	0.007655814	-0.108874876	-0.062939993	0.000105212	3.67773E-05	-5.11944E-06	0.000215544
0.355599991	7.53133E-05	2.32247E-05	5.63929E-06	0.000144987	-0.001691462	1.33519E-05	-0.001731518	-0.001651407	71.07981968	0.4874484	69.61747448	72.54216488	0.005894884	0.002207804	-0.000728528	0.012518295	-0.085532479	0.007464999	-0.107927476	-0.063137482	0.000131726	3.68032E-05	2.13161E-05	0.000242135
0.355999991	9.1486E-05	2.3921E-05	1.9723E-05	0.000163249	-0.00168244	1.48907E-05	-0.001727112	-0.001637768	70.72596359	0.484490475	69.27249217	72.17943502	0.006060012	0.002229025	-0.000627063	0.012747087	-0.084875261	0.007494467	-0.107358662	-0.062391859	0.000156621	3.89053E-05	3.99056E-05	0.000273337
0.356399991	0.000107387	2.40291E-05	3.52991E-05	0.000179474	-0.001672235	1.63886E-05	-0.001721401	-0.001623069	70.37413502	0.481222461	68.93046763	71.8178024	0.00590741	0.002119122	-0.000449956	0.012264775	-0.084515778	0.007537709	-0.107128906	-0.06190265	0.000180314	3.83604E-05	6.5233E-05	0.000295395
0.356799991	0.000122795	2.35285E-05	5.22095E-05	0.000193381	-0.001661213	1.78564E-05	-0.001714782	-0.001607643	70.02455107	0.477646271	68.59161226	71.45748989	0.006193769	0.002301592	-0.000711006	0.013098544	-0.083652548	0.007288107	-0.10551687	-0.061788226	0.000205265	3.63858E-05	9.61076E-05	0.000314422
0.357199991	0.0001386	2.2547E-05	7.09593E-05	0.000206241	-0.001648959	1.92793E-05	-0.001706797	-0.001591121	69.67743142	0.473770527	68.25611984	71.098743	0.006224966	0.002116903	-0.000125742	0.012575675	-0.083039342	0.007443182	-0.105368887	-0.060709798	0.000230625	3.56542E-05	0.000123662	0.000337587
0.357599991	0.000155688	2.36418E-05	8.4763E-05	0.000226614	-0.001635806	2.06648E-05	-0.0016978	-0.001573812	69.3329881	0.469591395	67.92421392	70.74176229	0.006085811	0.002157946	-0.000388027	0.012559649	-0.082538071	0.007504801	-0.105052473	-0.060023669	0.000257069	3.80834E-05	0.000142819	0.000371319
0.357999991	0.000171727	2.31753E-05	0.000102201	0.000241253	-0.001621421	2.20474E-05	-0.001687563	-0.001555279	68.99143728	0.465118331	67.59608228	70.38679227	0.006411845	0.002086655	0.000151879	0.012671811	-0.081517413	0.007382786	-0.103665772	-0.059369055	0.000282665	3.65942E-05	0.000172883	0.000392448
